고객번호,상반기구매빈도14,하반기구매빈도14,상반기구매빈도15,하반기구매빈도15
16841,2,2,1,1
16842,4,4,3,2
16843,1,1,2,2
16844,2,2,2,2
16845,1,2,3,3
16846,1,4,3,3
16847,3,4,4,4
16848,2,2,2,1
16849,1,2,1,2
16850,1,1,1,2
16851,1,2,2,3
16852,2,3,2,2
16853,2,2,2,2
16854,3,2,3,2
16855,1,3,2,1
16856,2,2,2,1
16857,1,2,3,2
16858,2,3,2,2
16859,1,1,1,4
16860,2,2,2,1
16861,1,2,3,2
16862,3,3,2,2
16863,2,2,2,3
16864,1,2,2,2
16865,2,3,2,3
16866,1,1,4,4
16867,2,3,4,3
16868,2,2,2,2
16869,1,2,2,1
16870,1,2,2,1
16871,3,3,3,1
16872,2,2,2,1
16873,2,2,2,2
16874,1,1,3,4
16875,1,2,4,3
16876,3,3,4,2
16877,2,3,2,3
16878,2,2,2,3
16879,1,2,1,1
16880,2,2,2,1
16881,3,4,3,3
16882,2,2,3,2
16883,4,3,3,3
16884,3,3,3,4
16885,3,3,2,3
16886,2,4,3,3
16887,3,3,2,4
16888,4,4,4,4
16889,4,4,4,4
16890,2,3,3,2
16891,2,2,1,2
16892,2,2,2,1
16893,2,2,3,3
16894,3,2,2,2
16895,3,4,4,3
16896,1,4,4,4
16897,4,4,3,3
16898,1,2,1,1
16899,4,4,3,3
16900,2,2,2,4
16901,3,2,3,3
16902,3,1,1,3
16903,3,3,3,3
16904,4,3,3,3
16905,4,4,3,3
16906,1,1,1,1
16907,4,4,3,4
16908,1,1,2,3
16909,3,3,2,2
16910,3,3,3,3
16911,3,2,3,3
16912,2,3,3,3
16913,3,2,3,4
16914,3,4,4,4
16915,3,2,3,3
16916,2,2,1,1
16917,3,3,3,3
16918,4,4,4,4
16919,3,3,1,1
16920,2,2,2,2
16921,1,2,2,2
16922,2,2,3,4
16923,2,2,2,3
16924,2,2,2,3
16925,3,3,3,1
16926,1,3,2,2
16927,1,2,3,3
16928,2,3,2,2
16929,3,3,2,1
16930,2,2,3,2
16931,1,2,3,4
16932,3,3,2,2
16933,4,4,2,1
16934,3,3,2,2
16935,1,2,2,4
16936,2,2,2,2
16937,3,3,4,4
16938,2,2,2,2
16939,2,3,3,2
16940,2,1,2,1
16941,1,2,3,3
16942,1,2,2,2
16943,3,4,3,3
16944,2,2,2,4
16945,3,3,3,3
16946,3,3,3,3
16947,3,4,4,4
16948,1,2,3,3
16949,1,2,3,3
16950,3,2,2,4
16951,2,2,2,2
16952,1,1,1,1
16953,3,3,3,3
16954,3,2,2,2
16955,2,3,2,2
16956,3,3,3,1
16957,1,1,1,1
16958,3,2,3,1
16959,3,2,2,3
16960,2,4,3,2
16961,3,3,1,1
16962,3,2,2,3
16963,2,2,2,2
16964,4,4,1,1
16965,1,1,1,1
16966,3,3,4,4
16967,3,4,3,3
16968,1,3,3,4
16969,2,2,3,4
16970,2,3,2,2
16971,1,3,3,4
16972,1,1,2,2
16973,1,3,4,3
16974,2,2,2,2
16975,3,3,3,4
16976,1,1,2,1
16977,2,2,1,2
16978,3,2,2,3
16979,2,3,1,1
16980,4,3,2,4
16981,1,2,2,1
16982,4,4,4,1
16983,1,1,2,2
16984,1,2,3,4
16985,2,2,2,1
16986,1,1,1,2
16987,3,4,2,2
16988,1,2,2,2
16989,3,4,4,4
16990,3,2,2,2
16991,1,3,2,3
16992,0,0,1,1
16993,1,1,4,4
16994,3,3,1,3
16995,1,3,3,3
16996,3,4,2,1
16997,3,3,2,1
16998,3,2,3,2
16999,1,1,2,2
17000,1,1,4,4
17001,1,1,2,2
17002,1,1,2,1
17003,2,3,4,3
17004,3,3,4,4
17005,1,2,2,1
17006,3,3,2,2
17007,3,3,2,2
17008,2,2,2,3
17009,2,2,2,2
17010,3,2,3,3
17011,3,3,3,2
17012,1,1,2,2
17013,1,2,2,3
17014,3,2,2,2
17015,2,2,2,1
17016,1,2,2,2
17017,4,3,2,2
17018,3,3,2,3
17019,3,4,4,3
17020,1,2,2,2
17021,4,4,4,3
17022,1,1,2,2
17023,1,3,2,4
17024,1,2,3,3
17025,3,4,4,4
17026,2,3,3,1
17027,2,4,2,1
17028,2,3,3,3
17029,1,1,2,4
17030,3,3,3,4
17031,2,2,3,3
17032,2,3,3,3
17033,3,3,2,2
17034,2,3,4,4
17035,3,4,4,4
17036,3,3,2,3
17037,2,3,2,2
17038,2,3,2,4
17039,2,1,1,1
17040,1,1,4,4
17041,2,2,2,2
17042,1,3,2,3
17043,2,4,4,4
17044,2,2,2,2
17045,1,2,2,1
17046,2,3,4,4
17047,2,3,3,2
17048,2,2,2,2
17049,1,1,2,1
17050,2,3,3,3
17051,1,2,2,2
17052,1,1,2,2
17053,1,4,4,4
17054,2,3,1,1
17055,3,3,3,3
17056,1,1,1,1
17057,4,4,3,4
17058,4,4,4,4
17059,4,4,4,4
17060,2,3,1,3
17061,1,1,2,2
17062,1,4,2,1
17063,3,3,4,4
17064,1,1,2,3
17065,1,1,4,4
17066,1,1,2,1
17067,2,3,2,1
17068,3,4,3,3
17069,1,1,3,4
17070,1,2,2,4
17071,3,3,2,1
17072,2,3,3,3
17073,2,2,1,1
17074,3,2,4,3
17075,1,2,2,2
17076,1,1,1,4
17077,3,3,3,4
17078,2,2,1,1
17079,2,3,3,3
17080,1,2,3,3
17081,2,3,2,3
17082,1,1,3,2
17083,2,2,2,2
17084,2,2,3,3
17085,1,1,1,1
17086,3,1,4,4
17087,1,2,3,2
17088,2,2,2,2
17089,2,2,1,2
17090,2,1,2,1
17091,3,2,1,2
17092,1,3,4,4
17093,1,1,4,2
17094,1,1,0,0
17095,3,3,3,2
17096,3,2,2,2
17097,2,2,2,1
17098,1,2,2,2
17099,3,3,3,3
17100,1,2,3,1
17101,3,3,4,4
17102,1,2,1,2
17103,2,1,1,1
17104,3,2,2,3
17105,1,1,2,4
17106,2,2,2,2
17107,2,2,2,4
17108,1,1,4,1
17109,1,1,3,2
17110,1,1,1,1
17111,3,3,3,3
17112,2,2,3,2
17113,2,4,4,4
17114,2,2,4,2
17115,2,3,3,2
17116,2,2,2,3
17117,2,3,4,3
17118,2,2,2,2
17119,3,4,4,3
17120,3,4,2,1
17121,2,3,2,2
17122,4,4,4,3
17123,1,3,3,3
17124,4,4,4,4
17125,2,2,3,3
17126,2,2,2,2
17127,3,4,3,3
17128,2,2,2,1
17129,3,3,4,4
17130,2,2,1,2
17131,1,3,4,3
17132,2,2,3,2
17133,3,2,2,2
17134,3,2,2,2
17135,2,2,2,2
17136,2,1,2,2
17137,1,2,3,2
17138,1,1,3,3
17139,4,4,4,4
17140,3,3,3,2
17141,3,2,2,2
17142,2,2,3,3
17143,2,3,3,2
17144,3,3,3,3
17145,2,3,4,2
17146,3,3,4,3
17147,2,2,2,2
17148,2,3,3,2
17149,4,4,4,2
17150,2,2,1,2
17151,1,1,1,4
17152,3,2,2,2
17153,3,3,2,1
17154,1,2,1,4
17155,2,2,1,2
17156,2,2,2,2
17157,1,1,2,2
17158,1,1,1,1
17159,1,2,3,2
17160,2,2,2,2
17161,1,2,2,1
17162,2,2,1,2
17163,3,4,2,4
17164,3,3,4,4
17165,1,2,2,3
17166,1,2,2,2
17167,4,4,3,2
17168,1,1,1,1
17169,2,2,2,2
17170,3,2,1,1
17171,2,2,2,2
17172,3,3,2,3
17173,2,2,2,2
17174,3,3,4,4
17175,3,4,3,3
17176,1,2,2,2
17177,2,2,2,3
17178,1,1,3,1
17179,1,1,1,1
17180,3,4,3,2
17181,1,2,3,3
17182,3,3,3,3
17183,2,3,2,3
17184,1,2,1,2
17185,2,2,2,2
17186,2,4,4,3
17187,2,2,3,2
17188,4,3,3,2
17189,1,1,1,4
17190,2,2,2,2
17191,3,4,3,2
17192,2,2,2,2
17193,2,2,2,2
17194,2,3,2,2
17195,1,1,0,0
17196,1,2,2,2
17197,1,3,2,2
17198,1,1,2,2
17199,3,2,3,3
17200,2,4,4,4
17201,1,2,2,1
17202,1,2,2,2
17203,3,3,1,1
17204,1,1,1,2
17205,3,2,1,1
17206,2,1,3,2
17207,1,1,2,2
17208,1,1,1,1
17209,2,2,2,2
17210,3,3,2,2
17211,3,4,4,4
17212,2,3,2,2
17213,2,2,2,2
17214,1,2,2,2
17215,2,2,2,2
17216,2,2,1,2
17217,2,3,3,3
17218,1,1,2,1
17219,2,1,1,2
17220,2,3,2,3
17221,2,3,1,1
17222,2,1,2,1
17223,2,3,2,2
17224,3,4,3,3
17225,2,2,2,1
17226,1,2,3,3
17227,3,3,4,3
17228,1,1,1,1
17229,1,3,3,1
17230,1,1,3,2
17231,3,3,1,2
17232,2,2,3,4
17233,4,4,4,4
17234,2,1,2,1
17235,2,2,1,3
17236,1,2,2,3
17237,3,3,4,4
17238,3,2,2,2
17239,3,3,3,2
17240,2,3,2,2
17241,4,3,1,1
17242,2,3,2,2
17243,2,2,2,2
17244,2,3,2,2
17245,4,4,4,4
17246,3,2,2,1
17247,2,3,3,3
17248,3,3,3,3
17249,3,2,2,2
17250,4,4,3,3
17251,1,1,2,1
17252,2,2,3,3
17253,4,4,4,4
17254,4,4,4,4
17255,1,1,3,3
17256,2,3,2,2
17257,2,1,1,2
17258,1,2,2,3
17259,1,1,2,2
17260,1,1,2,1
17261,2,2,2,1
17262,2,2,2,2
17263,3,3,2,3
17264,3,3,3,3
17265,2,2,2,1
17266,2,3,2,4
17267,2,2,2,3
17268,1,2,2,1
17269,1,2,2,4
17270,2,3,2,2
17271,2,2,2,4
17272,2,2,3,2
17273,3,3,2,3
17274,2,3,3,4
17275,2,2,2,2
17276,1,1,2,2
17277,1,1,1,1
17278,2,3,2,2
17279,1,2,2,2
17280,3,3,1,2
17281,1,2,1,1
17282,2,4,3,1
17283,3,4,3,4
17284,2,4,2,2
17285,2,1,1,1
17286,2,3,2,2
17287,3,3,3,3
17288,3,3,4,3
17289,1,1,2,1
17290,3,3,2,2
17291,2,4,3,3
17292,2,2,2,2
17293,1,1,1,1
17294,2,2,2,3
17295,2,4,4,4
17296,2,3,3,3
17297,2,2,2,2
17298,4,4,4,4
17299,2,2,2,2
17300,2,2,2,1
17301,3,3,1,2
17302,2,3,3,3
17303,2,1,2,2
17304,3,3,3,3
17305,1,2,1,1
17306,4,4,3,4
17307,1,2,2,1
17308,1,2,2,2
17309,1,1,1,1
17310,1,2,2,2
17311,2,3,3,3
17312,3,3,3,4
17313,2,2,2,3
17314,2,2,3,3
17315,2,2,1,1
17316,2,2,2,1
17317,2,2,2,1
17318,1,1,1,1
17319,1,1,1,1
17320,1,2,2,2
17321,2,2,3,2
17322,1,2,2,2
17323,2,2,1,1
17324,2,2,3,3
17325,2,2,2,1
17326,1,3,2,2
17327,1,2,1,3
17328,2,3,2,2
17329,2,2,3,3
17330,2,3,2,2
17331,2,3,2,3
17332,1,2,2,2
17333,2,1,2,2
17334,3,2,2,3
17335,2,2,2,3
17336,1,3,3,3
17337,2,2,2,1
17338,2,2,3,3
17339,2,2,2,1
17340,2,2,2,1
17341,2,2,1,2
17342,4,4,3,1
17343,1,1,1,3
17344,1,2,4,2
17345,2,2,2,2
17346,2,2,2,2
17347,3,3,4,4
17348,1,1,3,4
17349,1,2,2,1
17350,2,1,2,1
17351,1,1,2,2
17352,2,2,2,3
17353,2,3,3,2
17354,2,2,3,3
17355,2,1,1,2
17356,2,2,2,1
17357,1,1,1,1
17358,1,2,2,2
17359,2,4,4,3
17360,2,1,3,3
17361,1,2,2,2
17362,3,4,4,3
17363,4,2,3,3
17364,4,3,4,3
17365,2,3,3,1
17366,2,2,2,2
17367,3,4,3,4
17368,2,3,2,2
17369,2,2,1,1
17370,2,2,2,1
17371,3,4,4,4
17372,1,1,1,2
17373,2,2,2,1
17374,3,3,4,4
17375,3,3,3,3
17376,3,3,3,3
17377,4,3,2,1
17378,3,2,3,3
17379,3,2,2,1
17380,1,1,1,1
17381,2,2,3,3
17382,0,0,1,1
17383,2,1,1,1
17384,2,3,2,2
17385,1,2,1,1
17386,1,3,3,3
17387,3,3,3,3
17388,4,4,4,4
17389,2,1,2,1
17390,1,1,1,3
17391,2,1,2,2
17392,2,2,3,2
17393,2,4,1,1
17394,2,3,2,4
17395,1,1,2,2
17396,3,2,2,3
17397,4,4,4,4
17398,1,2,1,3
17399,3,3,3,3
17400,1,1,1,1
17401,1,2,3,2
17402,2,2,2,2
17403,1,2,2,4
17404,2,3,3,3
17405,1,3,2,2
17406,1,1,2,2
17407,4,3,3,2
17408,2,2,2,2
17409,1,1,2,2
17410,4,4,4,4
17411,3,3,3,3
17412,4,3,2,2
17413,1,2,2,1
17414,2,3,3,3
17415,2,2,2,2
17416,2,2,2,2
17417,1,1,2,1
17418,1,1,1,2
17419,1,1,1,4
17420,1,1,2,2
17421,3,3,3,4
17422,2,2,2,2
17423,1,2,2,2
17424,2,1,1,4
17425,1,1,4,4
17426,2,2,3,3
17427,1,2,2,2
17428,3,3,2,3
17429,3,2,2,2
17430,1,2,2,2
17431,2,3,3,2
17432,2,3,1,1
17433,1,1,3,3
17434,1,1,1,4
17435,3,3,3,2
17436,3,3,3,4
17437,3,2,2,1
17438,2,3,2,2
17439,3,4,4,4
17440,2,2,3,3
17441,1,1,2,1
17442,2,3,2,2
17443,3,3,1,2
17444,2,2,2,1
17445,1,2,2,1
17446,3,2,2,3
17447,3,3,3,4
17448,3,2,2,2
17449,2,3,2,2
17450,1,2,4,2
17451,2,2,3,3
17452,2,2,2,2
17453,2,3,3,3
17454,1,1,0,0
17455,2,2,2,4
17456,3,2,1,2
17457,1,4,4,3
17458,1,2,2,1
17459,3,4,4,3
17460,2,3,4,3
17461,2,2,2,2
17462,2,2,1,3
17463,2,2,2,1
17464,2,3,1,1
17465,1,1,3,3
17466,2,2,1,1
17467,1,2,3,2
17468,4,3,2,1
17469,1,2,2,2
17470,3,3,3,3
17471,2,2,1,2
17472,1,1,2,2
17473,1,1,2,2
17474,1,2,3,3
17475,2,2,2,2
17476,4,3,3,4
17477,2,3,3,3
17478,2,2,2,2
17479,3,3,3,2
17480,1,1,1,1
17481,2,1,1,1
17482,3,2,3,3
17483,2,2,3,2
17484,3,3,3,3
17485,2,1,1,2
17486,3,3,2,3
17487,3,3,2,2
17488,3,3,2,2
17489,4,3,3,1
17490,1,2,4,3
17491,4,4,3,2
17492,2,2,2,1
17493,1,1,1,2
17494,2,2,2,2
17495,3,3,2,1
17496,2,3,3,4
17497,2,1,1,1
17498,3,2,1,1
17499,1,1,2,2
17500,4,2,1,1
17501,2,2,3,3
17502,2,2,2,2
17503,2,3,3,3
17504,4,4,4,4
17505,1,2,2,1
17506,1,2,2,3
17507,3,2,3,2
17508,1,3,4,4
17509,2,2,2,2
17510,2,1,1,2
17511,2,4,4,2
17512,2,2,2,2
17513,2,1,2,3
17514,2,2,2,1
17515,1,3,2,1
17516,2,3,2,2
17517,3,3,3,2
17518,2,2,2,2
17519,3,4,3,3
17520,1,1,2,4
17521,1,2,2,3
17522,3,2,4,4
17523,2,1,2,2
17524,2,2,2,2
17525,3,3,1,1
17526,1,1,1,1
17527,2,2,2,1
17528,1,1,2,1
17529,3,2,2,3
17530,3,4,3,4
17531,2,2,2,3
17532,2,1,1,2
17533,4,3,3,3
17534,2,2,2,3
17535,2,3,2,2
17536,1,1,2,4
17537,2,3,4,4
17538,2,2,1,1
17539,4,3,3,3
17540,3,4,2,2
17541,4,4,4,4
17542,2,2,2,1
17543,1,1,1,1
17544,3,2,1,2
17545,2,2,2,2
17546,1,2,3,4
17547,1,2,4,2
17548,3,3,3,4
17549,2,2,3,2
17550,4,2,1,2
17551,3,3,3,4
17552,3,2,2,2
17553,1,1,2,3
17554,2,2,1,2
17555,2,3,3,2
17556,2,3,2,3
17557,3,4,2,1
17558,2,1,3,2
17559,1,2,2,2
17560,3,4,4,4
17561,3,3,2,2
17562,3,2,3,4
17563,4,2,1,1
17564,3,3,2,2
17565,1,1,2,1
17566,4,3,1,2
17567,2,2,2,2
17568,2,2,2,2
17569,4,3,3,2
17570,3,3,2,3
17571,2,2,2,2
17572,2,2,1,2
17573,3,3,2,2
17574,2,2,3,3
17575,3,3,3,4
17576,2,2,2,2
17577,2,3,3,2
17578,1,2,2,1
17579,3,4,2,2
17580,3,3,2,3
17581,2,2,3,2
17582,3,2,4,4
17583,2,3,2,2
17584,3,4,4,4
17585,2,2,2,2
17586,2,2,2,2
17587,1,1,1,2
17588,2,3,3,4
17589,4,2,3,3
17590,2,2,3,2
17591,4,4,3,4
17592,3,3,3,3
17593,2,3,2,2
17594,2,2,3,3
17595,2,2,2,2
17596,4,3,3,3
17597,3,4,4,4
17598,2,2,2,2
17599,2,3,1,1
17600,3,4,4,4
17601,2,2,2,3
17602,3,3,4,3
17603,1,2,3,3
17604,2,1,2,2
17605,2,3,2,2
17606,2,2,2,2
17607,2,2,2,2
17608,4,4,4,4
17609,2,3,3,4
17610,2,2,1,2
17611,4,4,4,4
17612,2,3,3,3
17613,2,2,4,4
17614,2,2,2,2
17615,3,2,2,3
17616,2,2,2,2
17617,3,2,3,3
17618,2,2,2,1
17619,2,2,3,3
17620,3,2,1,2
17621,2,2,2,2
17622,2,3,3,2
17623,3,3,3,2
17624,3,3,4,3
17625,1,2,2,4
17626,1,1,1,1
17627,3,2,2,2
17628,2,4,4,3
17629,2,4,2,2
17630,2,2,2,2
17631,2,3,3,3
17632,1,2,2,3
17633,1,2,2,1
17634,3,2,2,1
17635,2,2,2,2
17636,2,3,3,3
17637,3,2,4,4
17638,3,2,2,2
17639,2,1,2,3
17640,1,2,3,2
17641,3,3,2,2
17642,4,3,1,3
17643,2,1,2,1
17644,1,2,2,2
17645,3,3,4,4
17646,2,3,3,2
17647,2,2,2,2
17648,2,3,3,4
17649,1,2,2,2
17650,2,2,0,0
17651,2,2,3,2
17652,2,2,2,2
17653,1,2,2,3
17654,3,3,2,2
17655,1,2,2,2
17656,3,2,1,1
17657,1,1,1,2
17658,2,3,3,2
17659,3,3,2,3
17660,1,1,3,2
17661,3,2,3,1
17662,3,4,4,4
17663,2,2,2,2
17664,1,1,2,3
17665,1,1,1,1
17666,2,3,2,4
17667,1,1,2,2
17668,4,4,4,4
17669,2,2,2,2
17670,3,3,3,4
17671,1,2,2,2
17672,3,2,2,1
17673,2,4,4,4
17674,2,2,1,1
17675,2,1,2,1
17676,1,2,2,2
17677,3,2,4,4
17678,1,2,3,3
17679,1,2,2,2
17680,3,2,2,2
17681,1,1,2,1
17682,1,1,2,2
17683,2,2,2,1
17684,2,2,2,3
17685,2,2,1,1
17686,2,2,2,2
17687,3,4,3,3
17688,1,2,2,2
17689,1,1,2,2
17690,3,2,2,3
17691,2,2,2,2
17692,1,1,4,3
17693,1,2,2,2
17694,1,2,2,2
17695,4,2,2,2
17696,1,1,2,1
17697,3,3,2,2
17698,1,1,2,2
17699,1,1,2,1
17700,2,1,2,2
17701,1,1,1,2
17702,2,2,2,2
17703,1,2,1,2
17704,2,3,2,2
17705,2,2,2,2
17706,1,2,2,2
17707,2,2,2,2
17708,1,1,3,3
17709,2,2,1,2
17710,2,3,2,1
17711,1,2,2,1
17712,1,1,1,1
17713,2,2,2,2
17714,1,1,1,2
17715,2,1,3,1
17716,2,2,2,1
17717,2,1,1,1
17718,1,1,1,2
17719,2,2,2,2
17720,1,2,1,1
17721,2,2,2,2
17722,2,1,2,2
17723,2,2,2,1
17724,2,3,2,1
17725,1,1,2,2
17726,3,2,3,3
17727,2,2,2,2
17728,3,4,3,2
17729,2,2,3,3
17730,3,4,3,1
17731,1,2,2,1
17732,1,2,2,2
17733,3,2,2,2
17734,2,1,2,2
17735,2,2,1,1
17736,2,2,2,3
17737,2,2,1,2
17738,2,2,2,2
17739,2,2,2,2
17740,2,2,1,2
17741,2,2,1,2
17742,2,2,2,2
17743,1,1,2,2
17744,1,2,2,1
17745,2,1,2,2
17746,2,2,2,3
17747,2,2,2,1
17748,1,1,2,1
17749,2,1,2,1
17750,2,2,2,1
17751,2,2,1,1
17752,2,2,1,2
17753,1,3,2,2
17754,2,1,4,2
17755,3,3,2,3
17756,2,2,2,2
17757,3,2,3,3
17758,3,2,2,2
17759,2,3,2,2
17760,2,2,2,2
17761,2,2,2,2
17762,3,3,3,4
17763,1,1,2,2
17764,2,2,1,2
17765,2,2,3,2
17766,1,2,1,2
17767,1,2,2,2
17768,1,2,1,1
17769,1,2,2,2
17770,1,1,3,3
17771,4,4,4,4
17772,3,2,3,2
17773,2,2,2,1
17774,2,2,2,2
17775,3,3,3,3
17776,2,2,2,2
17777,2,2,2,3
17778,2,3,2,2
17779,3,2,2,2
17780,2,3,4,3
17781,1,1,2,1
17782,2,2,1,1
17783,1,1,3,3
17784,1,1,1,2
17785,2,2,3,3
17786,3,3,2,3
17787,1,1,1,1
17788,2,2,2,2
17789,2,3,2,1
17790,2,2,2,1
17791,2,2,4,2
17792,2,2,3,2
17793,2,2,1,2
17794,1,1,4,4
17795,3,3,3,4
17796,2,2,1,1
17797,2,2,1,1
17798,2,2,2,2
17799,2,1,2,2
17800,2,2,2,2
17801,1,1,3,4
17802,1,2,1,1
17803,1,2,2,2
17804,2,2,2,3
17805,2,2,2,1
17806,2,2,2,2
17807,2,2,3,4
17808,2,1,1,2
17809,2,2,1,2
17810,4,4,4,4
17811,3,3,2,3
17812,2,2,1,2
17813,2,3,2,2
17814,2,2,2,2
17815,2,2,2,1
17816,2,2,3,4
17817,2,2,2,2
17818,2,2,2,1
17819,2,2,3,2
17820,2,2,3,2
17821,1,2,2,2
17822,2,1,2,2
17823,3,3,3,3
17824,1,1,1,1
17825,1,1,1,3
17826,2,2,2,2
17827,2,2,2,2
17828,1,1,2,1
17829,2,2,2,2
17830,2,3,3,3
17831,2,2,2,1
17832,3,1,2,2
17833,2,1,2,2
17834,4,2,3,3
17835,3,4,4,4
17836,1,2,2,2
17837,2,2,1,1
17838,2,4,3,3
17839,2,2,2,1
17840,2,2,2,2
17841,1,1,1,1
17842,3,3,3,1
17843,2,2,2,2
17844,2,1,2,2
17845,1,2,3,3
17846,1,1,2,1
17847,2,3,2,1
17848,2,2,2,2
17849,3,4,4,4
17850,2,3,2,3
17851,2,2,1,2
17852,1,1,1,1
17853,1,2,2,3
17854,4,4,4,4
17855,1,2,2,2
17856,1,1,3,4
17857,2,3,2,2
17858,4,4,3,2
17859,2,3,3,2
17860,2,3,4,4
17861,2,2,2,2
17862,1,2,3,2
17863,3,3,4,4
17864,2,1,2,1
17865,1,2,1,1
17866,2,2,2,2
17867,2,2,2,1
17868,1,2,1,1
17869,1,4,4,4
17870,3,4,2,3
17871,2,2,2,2
17872,2,4,3,3
17873,1,2,2,3
17874,1,2,2,2
17875,3,4,4,4
17876,3,2,1,1
17877,1,1,4,2
17878,3,4,3,4
17879,1,2,1,2
17880,2,3,2,2
17881,2,2,2,2
17882,3,3,4,3
17883,2,2,2,4
17884,4,1,1,1
17885,1,2,1,1
17886,1,2,3,2
17887,2,2,2,2
17888,3,4,3,2
17889,1,2,2,3
17890,3,4,3,4
17891,2,1,1,2
17892,1,1,1,1
17893,1,2,1,1
17894,3,2,2,2
17895,2,2,1,2
17896,2,2,1,1
17897,2,2,2,3
17898,2,2,2,1
17899,2,2,2,2
17900,1,1,2,2
17901,3,3,1,1
17902,3,3,3,3
17903,2,2,2,2
17904,3,4,3,3
17905,2,2,2,2
17906,2,1,2,1
17907,1,1,2,2
17908,2,3,3,3
17909,1,2,1,1
17910,2,4,3,3
17911,4,4,2,1
17912,2,3,3,2
17913,3,3,2,3
17914,4,4,4,4
17915,3,3,3,2
17916,3,2,2,1
17917,2,2,3,3
17918,2,2,2,2
17919,1,1,2,2
17920,2,3,2,4
17921,1,2,2,2
17922,3,2,1,1
17923,1,1,2,2
17924,3,4,4,4
17925,2,2,2,2
17926,2,3,3,3
17927,2,2,3,3
17928,2,4,2,1
17929,2,2,2,1
17930,4,4,4,4
17931,2,2,2,1
17932,2,3,3,4
17933,2,2,2,1
17934,1,2,2,1
17935,1,2,1,3
17936,4,4,4,1
17937,2,1,1,2
17938,3,2,3,2
17939,4,4,4,2
17940,1,2,3,3
17941,3,3,4,4
17942,2,2,2,2
17943,3,3,2,1
17944,2,2,2,1
17945,1,2,2,3
17946,2,2,3,3
17947,1,1,1,1
17948,2,1,1,2
17949,3,2,3,3
17950,1,2,2,2
17951,0,0,1,4
17952,2,3,2,3
17953,1,2,1,1
17954,2,2,2,2
17955,4,4,4,4
17956,2,3,3,2
17957,3,3,3,3
17958,1,2,4,2
17959,1,1,4,2
17960,3,3,3,2
17961,2,3,3,3
17962,2,2,2,2
17963,2,1,2,3
17964,4,3,4,2
17965,1,1,1,1
17966,2,3,2,2
17967,4,4,4,1
17968,2,2,3,2
17969,2,2,2,3
17970,4,4,4,4
17971,1,1,4,4
17972,1,2,1,3
17973,2,2,3,4
17974,2,2,1,4
17975,1,2,1,2
17976,1,1,2,2
17977,1,4,2,2
17978,3,4,3,3
17979,4,4,4,4
17980,1,2,1,2
17981,2,2,2,2
17982,1,2,3,2
17983,3,3,4,4
17984,4,3,3,4
17985,2,4,4,3
17986,2,3,2,2
17987,3,2,2,2
17988,2,2,3,2
17989,2,1,2,2
17990,2,1,1,1
17991,3,3,3,4
17992,1,1,1,2
17993,1,2,2,2
17994,1,1,1,2
17995,1,1,1,1
17996,2,1,1,1
17997,1,2,2,2
17998,3,3,1,2
17999,1,2,1,2
18000,3,3,3,1
18001,1,1,1,3
18002,1,1,1,1
18003,1,1,1,2
18004,2,1,2,2
18005,3,3,3,1
18006,1,3,2,2
18007,3,3,4,3
18008,3,3,3,3
18009,1,1,2,2
18010,1,1,2,1
18011,4,4,4,4
18012,1,1,1,2
18013,2,2,2,1
18014,3,3,3,2
18015,4,4,4,4
18016,2,2,3,1
18017,1,4,4,3
18018,4,3,2,4
18019,3,3,3,4
18020,2,4,3,4
18021,3,4,4,4
18022,1,2,2,2
18023,1,1,1,1
18024,2,2,2,3
18025,2,2,3,4
18026,2,2,2,3
18027,1,1,2,1
18028,1,1,3,3
18029,2,2,2,2
18030,1,1,2,2
18031,2,2,1,2
18032,1,4,3,4
18033,1,1,1,1
18034,3,3,3,2
18035,3,3,3,3
18036,3,3,3,3
18037,3,2,3,2
18038,1,1,1,2
18039,4,3,4,4
18040,2,3,4,4
18041,3,2,1,1
18042,2,3,2,1
18043,2,3,2,2
18044,2,2,2,2
18045,3,3,4,3
18046,3,3,3,3
18047,2,3,1,1
18048,2,1,1,1
18049,1,2,2,3
18050,3,2,3,2
18051,1,1,2,2
18052,3,3,2,2
18053,2,2,4,2
18054,2,3,3,3
18055,2,2,2,2
18056,3,3,3,2
18057,1,1,1,1
18058,1,2,2,2
18059,2,3,2,1
18060,4,3,4,4
18061,3,3,4,3
18062,2,2,3,2
18063,2,2,2,2
18064,1,1,1,2
18065,1,1,1,1
18066,1,2,2,2
18067,2,3,4,4
18068,1,1,1,1
18069,3,3,2,3
18070,4,4,4,4
18071,2,2,1,2
18072,1,3,3,4
18073,2,3,2,3
18074,1,1,1,1
18075,2,2,2,1
18076,4,2,1,2
18077,2,2,2,2
18078,2,2,2,2
18079,4,3,3,3
18080,1,1,1,2
18081,2,3,2,2
18082,3,3,3,3
18083,3,3,2,2
18084,3,3,3,3
18085,3,3,3,3
18086,1,3,2,1
18087,1,1,1,1
18088,3,4,4,2
18089,0,0,2,1
18090,4,3,2,1
18091,4,4,4,4
18092,3,3,4,3
18093,1,3,2,3
18094,1,2,4,4
18095,1,3,4,4
18096,2,2,3,2
18097,1,2,2,3
18098,2,2,2,1
18099,3,3,2,4
18100,1,1,1,1
18101,3,3,3,3
18102,2,3,2,3
18103,1,3,3,3
18104,3,3,3,3
18105,3,4,4,4
18106,2,2,3,3
18107,2,2,2,2
18108,2,3,2,3
