,1기구매등급,2기구매등급,3기구매등급,4기구매등급,5기구매등급,6기구매등급,7기구매등급,변동계수
15550,6,6,7,6,8,8,9,5.900826446280992
15551,4,4,7,6,5,6,5,4.7657657657657655
15552,10,9,10,10,9,9,9,17.79245283018868
15553,5,7,5,8,6,6,8,5.062992125984252
15554,9,10,10,10,10,10,9,19.816326530612248
15555,1,2,2,2,1,2,2,3.489795918367347
15556,8,7,8,9,8,7,8,11.391304347826088
15557,9,7,10,9,8,8,10,7.846846846846847
15558,2,2,4,1,2,2,1,2.0
15559,2,2,3,1,1,1,1,1.9873417721518987
15560,10,10,10,9,9,10,10,19.816326530612248
15561,7,5,5,5,5,6,5,6.873417721518987
15562,10,9,9,9,9,9,9,24.05263157894737
15563,7,8,6,8,6,7,7,8.536585365853659
15564,6,8,8,8,8,8,9,8.733333333333334
15565,10,10,8,8,10,10,10,9.622448979591837
15566,1,1,3,3,1,1,1,1.6020408163265307
15567,5,6,7,6,6,5,4,5.683673469387755
15568,10,9,10,10,10,10,10,25.94736842105263
15569,7,8,7,10,10,9,8,6.637795275590551
15570,8,7,6,9,9,10,10,5.582781456953642
15571,4,4,6,9,6,9,6,3.053398058252427
15572,6,7,9,9,9,7,6,5.4071428571428575
15573,7,8,5,10,6,6,6,4.083333333333334
15574,8,9,10,8,8,9,8,10.848101265822784
15575,10,10,10,9,6,10,7,5.273809523809524
15576,10,8,10,7,8,7,4,3.7427184466019416
15577,10,10,10,5,3,6,7,2.594306049822064
15578,10,10,4,9,8,8,7,3.846153846153846
15579,9,9,10,6,4,4,1,1.8383233532934131
15580,10,9,8,9,7,8,10,7.846846846846847
15581,4,3,1,2,1,2,1,1.7391304347826089
15582,7,6,7,6,6,7,5,8.276315789473685
15583,1,1,1,3,5,4,5,1.5376344086021503
15584,2,1,2,2,2,3,3,3.1014492753623193
15585,5,6,7,6,10,10,9,3.6570048309178746
15586,8,7,8,7,7,8,6,9.592105263157894
15587,9,9,9,9,8,8,8,16.169811320754718
15588,7,10,6,9,7,10,7,4.9079754601226995
15589,9,10,10,7,7,5,4,3.135021097046413
15590,8,3,4,3,6,4,2,2.0825242718446604
15591,1,1,2,2,3,3,2,2.4390243902439024
15592,6,7,6,5,7,5,4,5.144144144144144
15593,7,7,7,8,8,8,6,9.592105263157894
15594,6,7,9,8,8,8,8,8.115789473684211
15595,10,8,9,8,8,7,9,8.60204081632653
15596,10,8,6,6,7,9,9,5.006369426751593
15597,3,4,6,3,9,4,10,1.934027777777778
15598,9,7,5,6,3,6,7,3.301075268817204
15599,8,9,7,10,8,9,3,3.3668122270742358
15600,8,7,4,5,4,6,6,3.8066666666666666
15601,10,10,9,9,10,9,9,17.79245283018868
15602,6,5,4,5,6,3,3,3.598425196850394
15603,2,3,3,2,2,4,2,3.253164556962025
15604,6,4,3,3,3,4,4,3.6074766355140184
15605,10,6,5,3,5,6,5,2.6682242990654204
15606,10,10,10,10,10,10,9,25.94736842105263
15607,7,3,6,4,5,9,9,2.623931623931624
15608,7,6,4,4,5,6,5,4.7657657657657655
15609,10,7,10,8,8,8,7,6.632
15610,3,3,3,4,3,2,6,2.7007874015748032
15611,8,4,2,4,6,3,4,2.2261306532663316
15612,8,9,10,9,8,7,6,6.029629629629629
15613,10,9,10,10,10,10,10,25.94736842105263
15614,5,10,10,6,3,5,5,2.3382899628252787
15615,5,4,5,6,6,5,4,6.097560975609756
15616,8,5,7,6,8,8,6,5.669421487603306
15617,9,8,10,7,7,8,8,7.607476635514018
15618,10,10,10,8,9,7,9,7.82608695652174
15619,4,7,9,7,6,5,9,3.5502645502645502
15620,7,10,9,10,10,8,8,7.322314049586777
15621,6,5,5,7,8,8,7,5.1732283464566935
15622,8,8,5,6,5,7,6,5.062992125984252
15623,10,10,10,10,10,10,10,0.0
15624,9,8,6,7,7,7,7,7.673684210526316
15625,10,9,10,8,5,6,9,4.174358974358975
15626,9,6,7,9,8,8,8,7.345794392523365
15627,6,6,3,6,2,7,9,2.350210970464135
15628,10,10,9,9,10,9,10,18.056603773584904
15629,3,3,1,1,2,1,1,1.8
15630,5,5,6,9,5,10,4,2.7467248908296944
15631,10,9,8,8,6,8,10,6.021428571428571
15632,9,9,9,9,10,7,9,9.844444444444443
15633,5,5,5,5,6,4,3,4.957894736842105
15634,6,6,6,6,5,7,8,6.621052631578948
15635,7,7,6,4,6,4,4,3.8785714285714286
15636,1,1,1,2,2,2,1,2.6981132075471694
15637,5,6,4,6,5,5,6,6.9605263157894735
15638,9,9,10,10,10,10,10,19.816326530612248
15639,6,5,6,7,6,6,6,10.344827586206897
15640,1,1,1,1,1,1,2,2.9999999999999996
15641,2,1,3,3,1,1,4,1.7685950413223142
15642,3,4,4,7,2,3,4,2.4585987261146496
15643,4,8,8,9,10,9,5,3.3946188340807177
15644,6,9,10,7,8,6,7,5.013245033112583
15645,7,8,7,10,6,6,6,4.890410958904109
15646,9,9,6,10,10,10,8,6.068493150684931
15647,8,10,9,7,8,7,6,5.822222222222222
15648,2,3,2,3,2,2,2,4.673469387755103
15649,9,9,7,7,10,9,9,7.584070796460178
15650,10,10,10,5,9,10,10,4.913978494623656
15651,6,9,7,9,6,8,8,5.960629921259843
15652,5,4,2,3,2,3,2,2.608695652173913
15653,4,3,2,6,5,8,5,2.378787878787879
15654,10,10,10,10,10,10,9,25.94736842105263
15655,7,7,7,6,7,9,9,6.575221238938053
15656,8,5,3,10,5,10,10,2.4880546075085324
15657,3,3,4,1,8,2,5,1.6200873362445414
15658,8,8,7,8,9,8,7,11.391304347826088
15659,7,6,9,8,7,7,6,6.672897196261681
15660,7,6,5,4,4,5,2,2.9437499999999996
15661,10,10,10,10,10,10,10,0.0
15662,9,3,2,8,5,4,6,2.06640625
15663,5,8,8,7,6,8,6,5.669421487603306
15664,9,10,7,6,5,4,4,2.7130801687763713
15665,9,3,9,8,9,10,8,3.463203463203463
15666,5,6,4,5,4,5,3,4.663265306122449
15667,2,1,2,5,2,1,3,1.6594202898550727
15668,4,4,4,5,3,4,5,6.0
15669,10,10,10,5,7,8,5,3.4625550660792954
15670,3,2,6,4,2,3,3,2.384057971014493
15671,5,7,7,7,7,5,8,5.814159292035399
15672,5,8,6,10,5,10,10,3.266949152542373
15673,6,6,8,6,8,8,8,6.672897196261681
15674,9,9,4,9,9,10,9,4.236180904522613
15675,10,10,9,7,6,7,7,4.9079754601226995
15676,3,4,7,4,5,5,6,3.6
15677,6,8,9,9,9,10,10,6.311594202898552
15678,5,6,6,3,8,7,5,3.5687499999999996
15679,5,8,7,8,6,5,8,4.862318840579711
15680,5,5,5,4,5,5,4,9.612244897959183
15681,6,6,7,6,8,5,4,4.651162790697675
15682,9,9,9,9,10,10,7,9.0
15683,8,6,7,7,7,7,7,12.06896551724138
15684,5,8,8,10,5,9,9,3.893939393939394
15685,8,9,8,10,10,9,9,10.975609756097562
15686,8,8,7,8,6,8,8,9.582278481012658
15687,2,3,2,2,4,4,1,2.274336283185841
15688,7,7,6,7,6,7,7,13.693877551020408
15689,8,8,7,5,6,6,6,5.814159292035399
15690,9,7,9,9,9,8,8,10.670886075949367
15691,4,6,3,4,5,5,5,4.663265306122449
15692,3,4,4,5,3,3,5,4.288888888888889
15693,6,4,5,5,4,4,5,6.197368421052632
15694,1,2,2,3,2,4,1,2.0
15695,10,10,10,10,10,10,10,0.0
15696,7,8,5,8,9,7,9,5.4071428571428575
15697,3,2,3,3,5,3,2,3.0
15698,4,1,2,3,1,2,1,1.7391304347826089
15699,3,1,2,1,2,4,1,1.7391304347826089
15700,6,2,3,4,3,4,8,2.0825242718446604
15701,10,10,10,10,7,9,9,8.369369369369368
15702,3,6,5,5,7,4,10,2.493449781659389
15703,7,6,5,4,5,4,4,4.347826086956522
15704,10,6,8,9,9,9,9,6.748031496062993
15705,6,4,6,3,5,3,5,3.598425196850394
15706,10,10,10,10,10,10,10,0.0
15707,3,4,5,5,5,4,4,5.644736842105263
15708,7,8,8,8,7,9,8,11.391304347826088
15709,2,4,2,2,2,5,4,2.3255813953488373
15710,1,2,1,3,4,5,3,1.8066666666666666
15711,8,4,3,3,4,3,4,2.3389830508474576
15712,8,10,8,9,9,8,7,8.60204081632653
15713,6,6,5,6,6,5,6,11.653061224489797
15714,5,4,8,3,6,6,3,2.73224043715847
15715,8,8,8,9,10,9,8,10.848101265822784
15716,5,9,7,4,6,4,7,3.278688524590164
15717,4,7,4,6,4,6,5,4.24793388429752
15718,7,6,7,8,7,8,5,6.411214953271028
15719,4,3,5,4,5,4,6,4.520408163265306
15720,10,10,10,9,9,10,10,19.816326530612248
15721,7,5,6,6,5,6,8,5.738317757009345
15722,9,9,8,8,9,7,6,6.9565217391304355
15723,3,2,3,2,3,1,3,3.0759493670886076
15724,1,1,1,1,1,1,1,0.0
15725,2,2,2,1,3,2,7,1.3686868686868687
15726,10,10,10,10,10,8,9,12.113924050632912
15727,6,10,9,10,9,8,9,6.311594202898552
15728,6,9,10,9,9,8,10,6.311594202898552
15729,10,9,10,9,10,10,8,11.936708860759493
15730,1,1,2,2,1,1,2,2.6981132075471694
15731,5,7,6,6,5,6,6,8.492753623188406
15732,9,10,9,9,10,10,10,18.056603773584904
15733,10,8,8,10,8,7,5,4.624277456647399
15734,3,3,2,1,3,3,1,2.4105263157894736
15735,5,8,9,7,9,10,10,4.605555555555555
15736,8,9,7,10,9,7,7,6.7272727272727275
15737,10,8,9,8,6,5,6,4.104972375690608
15738,10,1,1,1,1,3,1,0.7648809523809523
15739,3,6,7,5,3,6,5,3.2679738562091503
15740,6,6,8,5,6,6,6,6.822222222222222
15741,5,4,1,2,2,2,1,1.609271523178808
15742,7,9,9,9,7,7,8,8.0
15743,3,3,2,9,7,5,3,1.7782101167315176
15744,3,3,4,3,3,4,3,6.714285714285714
15745,8,6,9,9,8,8,7,7.345794392523365
15746,10,10,8,10,10,9,10,12.113924050632912
15747,5,2,3,3,2,2,7,1.805263157894737
15748,2,2,2,2,3,2,2,5.631578947368421
15749,7,9,8,7,7,8,8,10.144736842105264
15750,8,7,10,10,9,9,10,7.82608695652174
15751,8,8,6,6,4,6,5,4.205479452054794
15752,9,9,10,10,10,10,10,19.816326530612248
15753,10,10,10,10,10,10,10,0.0
15754,6,6,5,8,6,6,4,4.8429752066115705
15755,3,3,3,4,3,3,2,5.172413793103448
15756,5,5,5,6,4,4,7,4.803738317757008
15757,7,9,10,8,5,6,9,4.283333333333333
15758,8,6,9,8,9,8,9,7.607476635514018
15759,4,1,2,2,6,5,5,1.8789473684210527
15760,5,6,6,7,8,8,8,5.669421487603306
15761,5,6,5,6,2,3,2,2.3389830508474576
15762,4,4,4,5,4,6,5,5.784810126582278
15763,3,5,4,5,4,4,5,5.644736842105263
15764,10,9,9,8,7,6,3,3.135021097046413
15765,10,6,2,1,1,1,1,0.8895184135977338
15766,4,2,4,3,4,4,7,2.6143790849673203
15767,2,3,2,3,3,2,4,3.5657894736842106
15768,5,7,8,7,8,7,7,7.0
15769,6,6,7,7,8,6,7,8.828947368421053
15770,7,8,7,5,8,6,7,6.411214953271028
15771,9,10,10,10,10,10,10,25.94736842105263
15772,10,10,10,10,10,10,10,0.0
15773,2,5,2,2,2,3,2,2.274336283185841
15774,10,10,9,8,9,10,9,12.223684210526315
15775,7,5,6,3,4,6,5,3.807407407407407
15776,8,7,7,6,6,6,8,7.622222222222223
15777,7,6,5,7,5,8,7,5.690265486725664
15778,6,4,6,7,10,7,8,3.6881720430107525
15779,6,4,6,4,4,8,5,3.526666666666667
15780,8,7,9,7,7,9,9,8.0
15781,8,7,9,8,10,10,9,7.846846846846847
15782,1,1,1,1,2,4,9,0.9093959731543624
15783,9,5,6,4,6,5,9,3.176767676767677
15784,10,10,10,9,10,9,10,19.816326530612248
15785,10,9,7,6,10,8,10,5.290123456790123
15786,7,9,7,7,5,7,7,6.086956521739131
15787,5,4,3,2,2,2,2,2.3636363636363638
15788,10,3,3,4,5,5,4,2.016597510373444
15789,1,2,2,1,1,1,1,2.63265306122449
15790,8,8,9,9,7,10,9,8.744897959183675
15791,9,10,10,10,9,10,10,19.816326530612248
15792,10,10,10,10,10,10,10,0.0
15793,10,9,4,5,6,7,5,2.946188340807175
15794,8,9,7,9,8,10,9,8.744897959183675
15795,10,10,10,9,9,10,10,19.816326530612248
15796,6,9,5,8,6,6,5,4.258278145695364
15797,6,4,6,4,4,2,2,2.4539877300613497
15798,5,6,6,8,8,6,7,5.814159292035399
15799,4,1,4,2,2,3,4,2.3636363636363638
15800,10,8,9,9,10,7,6,5.582781456953642
15801,4,4,4,5,7,6,5,4.347826086956522
15802,3,3,5,4,3,3,4,4.518987341772151
15803,5,10,6,10,9,8,6,3.7427184466019416
15804,4,6,3,6,4,3,8,2.6129032258064515
15805,10,10,10,10,9,9,8,11.936708860759493
15806,9,9,8,9,10,9,8,12.840579710144928
15807,5,8,5,8,3,7,4,2.8838383838383836
15808,3,2,3,5,3,3,2,3.0
15809,7,8,8,8,7,8,9,11.391304347826088
15810,9,10,10,10,10,10,10,25.94736842105263
15811,6,9,10,8,10,10,10,5.88235294117647
15812,7,6,7,6,6,7,4,5.738317757009345
15813,9,9,7,9,8,8,8,10.907894736842104
15814,10,10,10,9,10,10,8,12.113924050632912
15815,6,8,9,8,9,8,9,7.607476635514018
15816,1,2,2,2,1,3,1,2.25
15817,10,10,10,10,10,10,9,25.94736842105263
15818,3,4,4,6,5,4,8,2.8928571428571432
15819,9,10,9,10,9,10,9,17.79245283018868
15820,9,8,8,7,8,8,6,8.115789473684211
15821,5,10,4,6,6,9,10,2.879032258064516
15822,5,5,4,3,5,3,2,3.190082644628099
15823,6,9,5,9,7,7,10,4.18232044198895
15824,9,9,7,6,9,7,9,6.201550387596899
15825,4,5,5,5,3,7,6,3.875968992248062
15826,1,3,2,3,2,2,1,2.4390243902439024
15827,10,7,8,6,9,9,9,6.007246376811594
15828,3,5,4,3,2,10,8,1.7006802721088436
15829,8,8,10,8,8,9,9,10.848101265822784
15830,7,6,4,7,10,10,10,3.266949152542373
15831,6,7,4,5,5,7,6,5.144144144144144
15832,4,2,2,1,1,2,1,1.7383177570093458
15833,4,3,2,2,2,5,3,2.608695652173913
15834,5,5,6,5,6,9,7,4.205479452054794
15835,10,10,10,10,10,8,9,12.113924050632912
15836,9,8,10,10,10,10,10,12.113924050632912
15837,8,9,9,9,10,9,9,15.517241379310345
15838,6,6,4,4,2,1,3,1.962962962962963
15839,10,10,10,7,9,10,10,8.345132743362832
15840,3,2,2,2,2,2,3,4.673469387755103
15841,10,9,7,7,6,6,5,4.033898305084746
15842,6,8,5,7,7,6,8,6.045045045045044
15843,8,9,9,9,9,8,9,17.775510204081634
15844,6,6,7,6,6,8,6,8.139240506329113
15845,10,9,9,7,10,9,8,8.2803738317757
15846,10,9,7,4,6,7,9,3.5893719806763285
15847,6,4,5,6,8,3,6,3.3518518518518516
15848,2,4,6,4,3,7,2,2.094240837696335
15849,7,9,9,8,7,9,10,7.460176991150443
15850,6,6,4,7,3,7,3,2.9039548022598867
15851,7,5,6,8,4,8,10,3.3627450980392157
15852,5,6,5,5,6,6,6,10.50943396226415
15853,7,5,7,7,6,5,5,6.0
15854,9,6,7,7,9,9,7,6.168
15855,10,10,10,10,10,10,10,0.0
15856,10,10,10,7,6,10,10,5.202312138728324
15857,5,8,8,8,7,7,6,6.086956521739131
15858,6,7,5,6,9,9,9,4.288235294117647
15859,9,10,9,10,10,9,9,17.79245283018868
15860,7,7,7,7,10,10,9,5.575342465753425
15861,4,6,5,4,4,4,4,5.6075949367088604
15862,1,2,1,1,1,2,1,2.63265306122449
15863,10,8,8,3,8,7,8,3.4558139534883723
15864,9,9,9,8,8,6,6,5.822222222222222
15865,2,3,2,4,2,2,4,2.8526315789473684
15866,8,8,7,8,8,9,9,11.797101449275363
15867,1,2,1,1,2,1,1,2.63265306122449
15868,4,4,5,4,5,6,9,2.9388888888888887
15869,7,9,9,10,10,9,8,8.2803738317757
15870,5,4,3,5,7,4,4,3.598425196850394
15871,9,5,10,6,6,7,8,4.05
15872,6,5,6,5,4,5,5,7.449275362318841
15873,6,7,7,9,6,8,8,6.567567567567567
15874,9,9,9,10,9,7,9,9.844444444444443
15875,8,7,10,7,7,5,5,4.046242774566474
15876,1,2,3,1,1,1,1,1.810126582278481
15877,7,5,5,7,6,7,6,6.822222222222222
15878,10,8,8,7,9,9,8,8.60204081632653
15879,9,6,7,3,4,2,9,2.0320284697508897
15880,10,10,10,10,8,9,8,9.778947368421052
15881,10,10,10,10,10,9,10,25.94736842105263
15882,7,6,6,6,8,7,6,8.316455696202532
15883,8,6,6,6,6,9,9,4.890410958904109
15884,9,9,9,9,9,8,9,23.31578947368421
15885,2,1,1,5,1,2,3,1.4657534246575343
15886,2,3,3,2,2,2,3,4.584905660377358
15887,3,4,2,5,6,3,3,2.6884057971014497
15888,10,10,9,9,10,10,10,19.816326530612248
15889,6,8,5,7,8,5,7,5.1732283464566935
15890,2,2,2,3,2,2,1,3.4482758620689657
15891,7,10,10,10,10,9,9,8.369369369369368
15892,7,8,7,9,9,7,9,8.0
15893,4,5,5,6,5,5,6,7.449275362318841
15894,8,9,5,6,4,6,5,3.468926553672316
15895,7,8,6,7,6,6,6,8.316455696202532
15896,9,10,10,9,8,10,10,11.936708860759493
15897,3,3,2,2,2,2,2,4.673469387755103
15898,9,10,10,10,9,9,8,12.223684210526315
15899,5,5,6,7,5,9,10,3.2572815533980584
15900,3,1,2,1,1,1,2,1.9873417721518987
15901,6,5,3,6,5,5,4,4.542056074766355
15902,7,5,7,5,6,6,10,3.8197674418604652
15903,9,9,10,9,9,9,8,15.517241379310345
15904,10,10,10,10,10,10,9,25.94736842105263
15905,4,4,4,6,5,5,4,5.784810126582278
15906,8,8,7,8,9,9,7,9.75609756097561
15907,8,8,9,8,9,5,7,5.586956521739131
15908,7,7,5,7,8,9,6,5.426356589147287
15909,8,8,5,5,5,6,7,4.557971014492754
15910,8,7,7,8,8,9,6,7.724489795918368
15911,2,2,2,3,1,2,2,3.4482758620689657
15912,3,5,3,4,6,4,10,2.0408163265306123
15913,10,9,9,9,10,9,9,18.959183673469386
15914,7,4,8,6,7,4,6,3.9215686274509802
15915,3,2,3,2,2,2,2,4.673469387755103
15916,7,9,5,9,9,10,9,4.876470588235294
15917,2,5,7,4,3,4,5,2.68125
15918,5,6,6,5,5,5,6,10.245283018867923
15919,3,5,8,7,9,8,4,2.7467248908296944
15920,9,10,8,10,8,8,8,9.16842105263158
15921,10,10,9,10,10,10,9,19.816326530612248
15922,5,7,8,5,7,5,4,4.013698630136987
15923,9,5,7,6,6,5,4,3.6809815950920246
15924,9,10,7,9,9,9,8,9.16842105263158
15925,10,10,10,10,10,10,10,0.0
15926,8,6,8,8,6,9,8,6.6991150442477885
15927,3,6,3,2,1,2,1,1.494186046511628
15928,5,7,7,6,6,5,9,4.5928571428571425
15929,5,5,9,8,7,9,6,4.046242774566474
15930,7,8,10,10,7,9,7,6.007246376811594
15931,4,7,7,8,8,2,8,2.665254237288136
15932,8,8,6,6,8,8,8,7.581632653061225
15933,3,7,7,5,5,6,10,2.8036529680365296
15934,9,9,7,8,8,8,8,11.797101449275363
15935,10,10,10,9,10,8,9,11.936708860759493
15936,7,8,9,8,7,8,5,5.850393700787401
15937,8,7,8,8,8,8,6,9.582278481012658
15938,3,3,3,4,3,5,4,4.518987341772151
15939,2,1,1,2,3,1,4,1.7391304347826089
15940,4,3,4,4,5,4,4,6.8965517241379315
15941,10,6,6,5,9,10,9,3.707547169811321
15942,3,3,3,3,3,3,3,0.0
15943,7,10,5,3,3,6,4,2.1633466135458166
15944,3,2,4,2,1,1,1,1.7391304347826089
15945,10,10,10,9,10,10,8,12.113924050632912
15946,1,1,1,1,2,1,1,2.9999999999999996
15947,7,7,8,9,7,6,7,7.673684210526316
15948,4,5,8,7,5,5,5,3.978571428571429
15949,2,1,2,1,1,2,2,2.9622641509433962
15950,7,8,8,5,4,5,5,3.6809815950920246
15951,9,7,8,8,8,6,7,7.724489795918368
15952,8,9,8,6,9,10,9,6.637795275590551
15953,5,6,8,6,8,8,7,5.669421487603306
15954,7,7,7,9,9,9,9,7.607476635514018
15955,9,7,9,7,9,7,9,7.607476635514018
15956,7,6,6,6,5,6,6,10.344827586206897
15957,3,4,2,4,3,3,4,4.328947368421052
15958,9,9,10,10,10,9,10,18.056603773584904
15959,9,9,10,10,9,9,7,9.0
15960,4,4,5,5,4,6,3,4.520408163265306
15961,9,9,6,6,7,7,9,5.4071428571428575
15962,5,6,5,5,5,6,4,7.449275362318841
15963,7,6,7,4,5,7,7,5.074380165289256
15964,4,6,7,6,6,5,8,4.651162790697675
15965,6,2,4,5,7,3,3,2.3833333333333333
15966,8,9,9,9,10,10,9,13.246376811594205
15967,1,1,1,1,1,1,1,0.0
15968,7,9,7,8,9,8,9,9.044444444444444
15969,7,5,5,3,5,4,4,3.768
15970,10,10,10,10,10,9,8,12.113924050632912
15971,10,10,9,9,9,8,9,13.246376811594205
15972,10,10,8,10,10,10,10,12.776315789473685
15973,4,3,7,3,4,4,3,2.8368794326241136
15974,8,8,8,10,10,10,10,8.542056074766355
15975,8,6,8,8,8,8,6,7.581632653061225
15976,8,8,8,9,8,8,9,16.918367346938773
15977,6,4,4,3,3,2,5,2.859259259259259
15978,6,6,9,8,9,8,7,5.960629921259843
15979,2,2,1,3,10,6,10,1.2623376623376623
15980,5,4,7,4,3,5,6,3.6
15981,8,5,8,8,8,5,7,4.964539007092199
15982,3,8,7,9,8,9,8,3.5893719806763285
15983,5,2,1,2,2,4,3,1.963768115942029
15984,7,7,8,7,8,9,7,9.582278481012658
15985,8,8,6,4,1,4,3,1.8620689655172415
15986,7,8,7,7,9,8,8,10.144736842105264
15987,3,3,3,3,4,3,4,6.714285714285714
15988,9,9,9,8,9,8,8,16.169811320754718
15989,2,5,3,3,3,3,3,3.488888888888889
15990,4,5,5,5,7,7,5,4.8053097345132745
15991,9,9,10,9,9,6,8,6.748031496062993
15992,4,4,5,6,8,4,2,2.492063492063492
15993,4,5,4,6,5,4,2,3.432
15994,10,10,10,9,9,9,7,8.542056074766355
15995,5,5,7,9,5,7,8,4.055555555555555
15996,2,2,2,2,2,2,3,5.631578947368421
15997,2,2,3,4,4,3,3,3.658536585365854
15998,5,8,9,5,7,10,10,3.602803738317757
15999,6,6,10,8,7,8,8,5.4071428571428575
16000,2,3,7,3,5,3,3,2.182352941176471
16001,9,9,7,9,7,8,8,9.044444444444444
16002,8,8,7,8,9,8,9,11.797101449275363
16003,7,10,10,10,10,10,10,8.469026548672568
16004,4,5,4,5,4,2,3,3.6074766355140184
16005,1,1,1,1,1,1,1,0.0
16006,8,8,9,10,9,8,9,11.460526315789474
16007,8,9,9,8,10,8,7,8.60204081632653
16008,9,10,4,4,7,7,4,2.5617529880478087
16009,8,7,6,7,8,10,10,5.228758169934641
16010,4,3,4,4,4,3,3,6.735849056603773
16011,4,6,6,2,6,7,7,2.9999999999999996
16012,10,1,7,1,2,4,1,1.0450704225352112
16013,9,10,10,8,10,10,10,12.113924050632912
16014,1,1,1,1,3,2,1,1.810126582278481
16015,7,8,8,9,7,8,8,11.391304347826088
16016,10,10,10,10,10,9,6,6.1933333333333325
16017,10,10,9,7,6,7,5,3.893939393939394
16018,8,9,9,8,10,10,8,9.844444444444443
16019,10,9,8,9,7,8,8,8.60204081632653
16020,9,9,9,9,9,9,10,24.05263157894737
16021,6,5,7,3,5,6,6,4.275590551181102
16022,10,10,10,10,10,10,10,0.0
16023,6,9,8,8,8,8,7,8.115789473684211
16024,6,7,5,4,4,3,5,3.6
16025,4,2,1,3,4,3,1,2.0236220472440944
16026,7,5,3,4,3,4,3,2.835616438356164
16027,8,7,7,7,8,10,10,6.029629629629629
16028,9,10,9,9,9,9,10,18.959183673469386
16029,6,8,8,8,8,9,6,6.6991150442477885
16030,7,9,9,8,9,8,8,10.907894736842104
16031,1,2,2,1,3,2,1,2.25
16032,5,3,4,5,3,3,5,4.0
16033,2,3,2,4,5,2,2,2.3636363636363638
16034,7,8,10,10,10,10,2,2.740740740740741
16035,10,10,10,8,10,10,10,12.776315789473685
16036,2,3,3,4,3,3,3,5.172413793103448
16037,4,2,3,3,3,6,3,2.7007874015748032
16038,4,4,4,5,8,9,10,2.3916349809885933
16039,7,8,8,6,7,6,7,8.536585365853659
16040,5,4,8,6,8,9,9,3.5
16041,4,8,4,8,4,8,5,2.872549019607843
16042,7,7,5,8,7,7,8,7.0
16043,5,5,3,6,5,5,5,5.4
16044,4,4,4,4,4,4,4,0.0
16045,3,2,5,4,6,5,5,3.1086956521739135
16046,7,8,8,8,8,8,10,9.044444444444444
16047,1,1,1,1,1,2,1,2.9999999999999996
16048,5,5,4,5,4,4,5,8.622641509433963
16049,9,9,9,10,10,8,8,10.975609756097562
16050,9,9,10,10,9,9,7,9.0
16051,9,10,10,10,10,10,10,25.94736842105263
16052,8,7,8,7,10,7,7,6.945945945945946
16053,1,2,1,2,1,3,3,2.066666666666667
16054,3,5,3,4,3,3,2,3.463157894736842
16055,6,8,6,8,6,4,8,4.3509933774834435
16056,9,8,9,10,8,7,10,7.846846846846847
16057,10,10,10,10,9,10,10,25.94736842105263
16058,6,6,7,5,6,9,9,4.369426751592357
16059,8,5,5,5,7,4,4,3.596026490066225
16060,10,10,10,10,10,10,10,0.0
16061,5,4,5,5,10,6,10,2.5617529880478087
16062,9,8,10,10,10,10,9,11.936708860759493
16063,10,7,5,8,9,10,10,4.436842105263158
16064,10,10,6,6,4,8,9,3.2913043478260873
16065,5,5,5,6,5,7,5,6.873417721518987
16066,10,7,9,9,6,6,8,5.006369426751593
16067,7,6,6,5,5,5,6,7.513157894736842
16068,5,6,6,7,8,9,8,4.964539007092199
16069,9,8,5,9,6,5,6,3.8757062146892656
16070,5,5,5,6,6,5,6,10.245283018867923
16071,7,10,10,8,9,9,9,8.2803738317757
16072,10,10,10,10,10,10,9,25.94736842105263
16073,7,8,8,9,6,9,9,6.9565217391304355
16074,1,2,1,1,1,2,2,2.6981132075471694
16075,4,5,5,6,6,6,6,6.873417721518987
16076,6,7,8,8,6,8,8,7.673684210526316
16077,5,5,5,5,5,6,7,6.873417721518987
16078,8,5,1,2,3,4,2,1.5063291139240504
16079,7,9,5,7,6,7,10,4.288235294117647
16080,8,7,8,5,7,6,5,5.1732283464566935
16081,6,7,5,6,7,8,7,6.704081632653062
16082,2,2,7,7,9,8,9,2.0690789473684212
16083,2,1,2,2,1,1,1,2.6981132075471694
16084,7,6,7,7,4,6,6,5.738317757009345
16085,3,3,3,2,2,1,2,3.013157894736842
16086,2,2,1,2,2,1,1,2.9622641509433962
16087,5,6,9,7,5,5,5,3.9215686274509802
16088,5,3,3,3,4,3,2,3.463157894736842
16089,10,10,10,10,10,10,10,0.0
16090,10,10,7,8,8,6,6,4.678571428571429
16091,9,5,10,9,9,9,7,4.876470588235294
16092,9,8,8,9,10,10,9,10.975609756097562
16093,9,9,10,10,10,10,10,19.816326530612248
16094,10,10,8,10,10,8,10,9.622448979591837
16095,9,8,9,10,8,7,10,7.846846846846847
16096,6,4,5,5,4,5,4,6.197368421052632
16097,7,6,8,8,6,5,5,5.062992125984252
16098,9,8,8,9,8,8,10,10.848101265822784
16099,8,9,10,10,10,10,9,11.936708860759493
16100,8,7,6,9,8,9,8,7.345794392523365
16101,6,3,4,4,3,3,3,3.342342342342342
16102,5,7,8,9,9,9,8,5.383561643835617
16103,1,1,1,2,2,2,1,2.6981132075471694
16104,9,7,7,6,6,3,4,3.0
16105,8,9,8,9,9,9,8,16.169811320754718
16106,6,6,7,9,8,9,8,5.960629921259843
16107,7,1,3,3,3,4,2,1.740740740740741
16108,1,1,1,1,1,1,1,0.0
16109,7,4,7,9,6,8,6,4.19375
