고객번호,분류코드,구매횟수,총구매액
14811,2,31,2054833
14811,4,3,887981
14812,1,1437,14410167
14812,2,117,3909435
14812,3,3,140954
14812,4,35,547628
14813,1,1137,8261819
14813,2,19,858435
14813,4,3,88015
14814,1,1923,12007830
14814,2,114,4695743
14814,4,68,1226058
14815,1,1617,21913981
14815,2,176,32756236
14815,3,3,464465
14815,4,38,1497048
14816,1,1568,6834715
14816,2,59,1208004
14816,4,22,202340
14817,1,2886,20687252
14817,2,31,888492
14817,4,2,93980
14818,1,445,6030453
14818,2,134,9772293
14818,3,7,804509
14818,4,41,576875
14819,1,1045,5735655
14819,2,106,2018342
14819,4,21,202715
14820,1,211,5755955
14820,2,302,87622931
14820,3,8,9445773
14820,4,43,1571043
14821,1,2814,12557690
14821,2,79,1335688
14821,3,1,39443
14821,4,28,186804
14822,1,759,15034763
14822,2,325,39126926
14822,3,8,1562327
14822,4,54,1335305
14823,1,2546,11837682
14823,2,45,5697654
14823,4,9,121937
14824,1,1377,7747158
14824,2,51,812128
14824,4,30,270844
14825,1,1616,6859949
14825,2,25,1668674
14825,4,4,90488
14826,1,252,3419777
14826,2,271,68587301
14826,3,64,44798316
14826,4,10,140719
14827,1,1685,7640528
14827,2,55,1872485
14827,3,1,63268
14827,4,29,123514
14828,1,762,5914742
14828,2,177,5149830
14828,3,1,46354
14828,4,43,293087
14829,1,82,2238050
14829,2,69,17509667
14829,3,49,56130210
14829,4,13,582724
14830,1,347,4196719
14830,2,219,71731393
14830,3,3,2294878
14830,4,62,1786021
14831,1,2400,8300642
14831,2,40,1781413
14831,3,2,137822
14831,4,4,337081
14832,1,2145,9724632
14832,2,15,512117
14832,4,1,4434
14833,1,669,8889725
14833,2,131,9345923
14833,3,10,548553
14833,4,80,1599762
14834,1,2814,14557432
14834,2,48,2290672
14834,3,1,21398
14834,4,13,285209
14835,1,308,3284731
14835,2,100,11621790
14835,3,4,731455
14835,4,407,4290091
14836,1,1333,3496256
14836,2,2,21236
14837,1,2554,8662434
14837,2,65,1933557
14837,4,30,822964
14838,1,157,2228284
14838,2,337,73889815
14838,4,6,118996
14839,1,815,7664372
14839,2,279,9358395
14839,3,1,10733
14839,4,99,1817203
14840,1,1565,8361978
14840,2,149,5818936
14840,4,51,741663
14841,1,2447,10261671
14841,2,44,577205
14841,4,38,184120
14842,1,807,4795178
14842,2,68,2445134
14842,4,44,457844
14843,1,1780,3050895
14843,2,13,1203044
14844,1,1320,11584180
14844,2,157,9946334
14844,4,45,1012583
14845,1,1374,9756716
14845,2,115,3151769
14845,4,8,258241
14846,1,3181,11629477
14846,2,62,2334266
14846,4,8,183380
14847,1,393,4648650
14847,2,220,32937676
14847,3,1,119340
14847,4,45,765944
14848,1,1176,8351797
14848,2,164,5257388
14848,3,3,191155
14848,4,18,115862
14849,1,1592,7751126
14849,2,64,1022426
14849,4,6,34021
14850,1,580,13743373
14850,2,303,71203940
14850,3,7,5889846
14850,4,34,616649
14851,1,286,9771264
14851,2,364,99439857
14851,3,3,1118700
14851,4,30,2700511
14852,1,391,5897862
14852,2,383,80040478
14852,3,9,3017118
14852,4,86,2164474
14853,1,622,7170807
14853,2,108,9860613
14853,3,1,159187
14853,4,20,463214
14854,1,24,1068606
14854,2,27,3680839
14854,4,5,69589
14855,1,574,5450477
14855,2,279,36877861
14855,3,30,18823430
14855,4,170,2307853
14856,1,1344,8759428
14856,2,45,1503335
14856,4,30,273778
14857,1,1058,4697931
14857,2,117,1748805
14857,3,84,11251858
14857,4,105,1065321
14858,1,5939,35590822
14858,2,29,746202
14858,4,5,532412
14859,1,2001,10938523
14859,2,91,3790740
14859,3,1,1400917
14859,4,107,734169
14860,1,412,11788236
14860,2,146,5545757
14860,3,3,115194
14860,4,30,464332
14861,1,1075,9209992
14861,2,139,8445135
14861,3,2,1411481
14861,4,37,460658
14862,1,294,1792747
14862,2,5,218443
14862,4,3,28089
14863,1,1857,11895763
14863,2,156,4386412
14863,4,72,911029
14864,1,1525,9028775
14864,2,146,3384370
14864,3,2,128858
14864,4,51,1236502
14865,1,2280,10014069
14865,2,8,105575
14865,4,1,27357
14866,1,133,6562952
14866,2,387,103878299
14866,3,3,2638397
14866,4,64,633118
14867,1,1201,6045440
14867,2,70,1482189
14867,3,1,5649
14867,4,64,601483
14868,1,566,6102062
14868,2,293,69802499
14868,4,109,2392945
14869,1,604,5240118
14869,2,82,12757386
14869,4,26,1026237
14870,1,2342,8861934
14870,2,47,1598122
14870,4,24,558824
14871,1,100,2069750
14871,2,97,16485004
14871,4,26,841665
14872,1,2947,16208966
14872,2,179,2227258
14872,4,130,1258540
14873,1,629,5434007
14873,2,327,77611220
14873,3,11,5608845
14873,4,4,70131
14874,1,1805,9537109
14874,2,146,4311945
14874,3,2,61899
14874,4,29,424800
14875,1,719,3933384
14875,2,73,2408232
14875,4,180,7548382
14876,1,1889,9139157
14876,2,131,2612071
14876,4,27,213680
14877,1,1729,10302800
14877,2,86,11890379
14877,4,27,727121
14878,1,259,4892229
14878,2,218,57115936
14878,3,93,78010555
14878,4,33,1141402
14879,1,1043,10098591
14879,2,257,12080841
14879,3,2,183122
14879,4,61,1997719
14880,1,153,9251493
14880,2,302,27355426
14880,3,1,1129808
14880,4,5,196700
14881,1,520,4260527
14881,2,443,53689376
14881,3,2,1010703
14881,4,11,766456
14882,1,1929,8548680
14882,2,10,131937
14882,4,2,22880
14883,1,727,7132327
14883,2,282,46395670
14883,3,4,3763577
14883,4,31,1207523
14884,1,2915,13445894
14884,2,169,7358036
14884,4,52,893032
14885,1,450,3953105
14885,2,33,1863661
14885,4,219,1980601
14886,1,957,5001122
14886,2,11,192688
14886,4,3,388539
14887,1,977,5279370
14887,2,16,591368
14888,1,1328,5922922
14888,2,16,1650117
14889,1,682,9900352
14889,2,122,10598275
14889,3,1,105965
14889,4,19,445678
14890,1,982,6103284
14890,2,82,2435003
14890,4,22,193664
14891,1,399,9107174
14891,2,20,1768776
14891,3,1,65934
14891,4,14,423971
14892,1,2608,14836581
14892,2,22,748790
14893,1,367,7668357
14893,2,250,95145408
14893,3,13,7584892
14893,4,36,943820
14894,1,651,8642159
14894,2,98,8142374
14894,3,2,218490
14894,4,27,333396
14895,1,1707,13203720
14895,2,62,2081990
14895,4,7,65261
14896,1,2879,10696541
14896,2,34,862953
14896,4,59,249136
14897,1,2096,8212560
14897,2,25,1986577
14897,4,12,211557
14898,1,731,10602120
14898,2,244,35440676
14898,3,26,12145534
14898,4,88,3100704
14899,1,734,4957137
14899,2,27,2329192
14899,4,263,3207123
14900,1,1488,7945880
14900,2,16,1139212
14900,4,4,49859
14901,1,1175,9502600
14901,2,84,2477825
14901,4,55,667444
14902,1,820,7393895
14902,2,33,1345802
14902,3,1,220129
14902,4,153,7718395
14903,1,369,6715164
14903,2,426,73678291
14903,3,9,1556940
14903,4,12,282728
14904,1,940,11403434
14904,2,10,2419298
14904,4,3,19528
14905,1,1644,8772483
14905,2,30,1671256
14906,1,475,4853070
14906,2,186,13953006
14906,3,9,549117
14906,4,29,291477
14907,1,3126,13065529
14907,2,6,804853
14907,4,4,86675
14908,1,1633,8199174
14908,2,4,223428
14908,4,2,60937
14909,1,817,7115318
14909,2,140,9006472
14909,3,4,1080953
14909,4,58,632548
14910,1,2601,11173964
14910,2,31,1192252
14910,3,1,5649
14910,4,21,120553
14911,1,1454,8617172
14911,2,91,3763707
14911,3,3,78281
14911,4,11,67189
14912,1,433,9844041
14912,2,63,6409599
14912,3,1,307025
14912,4,21,570878
14913,1,1001,7107251
14913,2,78,5156312
14913,4,38,297539
14914,1,1737,17577600
14914,2,60,5236876
14914,3,1,48748
14914,4,29,300998
14915,1,1088,21681381
14915,2,51,3078052
14915,4,37,543110
14916,1,1639,6558928
14916,2,41,1100199
14916,3,1,195827
14916,4,2,83450
14917,1,293,1358838
14917,2,171,12277968
14917,3,3,1771532
14917,4,49,404583
14918,1,698,8108816
14918,2,234,61383796
14918,3,15,12226224
14918,4,29,513629
14919,1,381,9957171
14919,2,169,22705063
14919,3,15,4468781
14919,4,34,806186
14920,1,1201,10875836
14920,2,170,20927110
14920,3,7,4026335
14920,4,59,1043559
14921,1,1981,7638647
14921,2,62,1540669
14921,3,3,147604
14921,4,10,62945
14922,1,2475,6982025
14922,2,14,300142
14922,4,4,33434
14923,1,462,2827258
14923,2,10,1948312
14923,4,57,369741
14924,1,1092,14735658
14924,2,88,11661820
14924,3,6,30526277
14924,4,72,1507800
14925,1,177,1034311
14925,2,33,2004131
14925,4,4,55303
14926,1,2548,10356375
14926,2,14,318948
14927,1,783,6342333
14927,2,138,5488790
14927,3,1,41821
14927,4,67,666140
14928,1,1056,9400189
14928,2,98,5974953
14928,4,48,691161
14929,1,2712,21821808
14929,2,106,4009051
14929,4,59,467701
14930,1,406,5294812
14930,2,102,8098534
14930,3,6,835154
14930,4,37,485948
14931,1,335,3156280
14931,2,157,31438251
14931,4,98,1514817
14932,1,1477,9102841
14932,2,10,572435
14932,4,3,18189
14933,1,388,5439866
14933,2,13,1291151
14933,4,84,734228
14934,1,1792,9881985
14934,2,19,1132683
14935,1,2036,11118135
14935,2,99,2707319
14935,3,1,16893
14935,4,62,949046
14936,1,894,4785551
14936,2,90,8847428
14936,4,64,2111614
14937,1,1759,10083504
14937,2,193,3255749
14937,4,59,470735
14938,1,2242,8530027
14938,2,40,295579
14938,4,20,117071
14939,1,808,9004805
14939,2,300,40039043
14939,3,21,10650103
14939,4,188,2951007
14940,1,944,8867782
14940,2,204,14096198
14940,3,2,66081
14940,4,78,1615131
14941,1,326,5387469
14941,2,203,39604800
14941,3,24,12134053
14941,4,41,1019240
14942,1,1194,13527563
14942,2,166,42572067
14942,3,2,357791
14942,4,94,2329171
14943,1,2407,16365775
14943,2,116,2251411
14943,3,2,112368
14943,4,93,1109971
14944,1,433,4013859
14944,2,140,10333406
14944,3,8,828312
14944,4,157,1857294
14945,1,1494,9007819
14945,2,141,4980654
14945,3,3,181874
14945,4,59,900002
14946,1,393,2370664
14946,2,86,4283377
14946,4,73,518215
14947,1,1489,5571361
14947,2,5,171623
14948,1,1772,10665002
14948,2,118,2439548
14948,4,7,35734
14949,1,1601,15685172
14949,2,54,2996372
14949,4,42,282866
14950,1,479,8179326
14950,2,190,18420331
14950,3,2,541386
14950,4,32,500241
14951,1,1457,10772698
14951,2,55,2351973
14951,3,1,56311
14951,4,57,412396
14952,1,2132,9769695
14952,2,36,2960830
14952,4,9,199887
14953,1,1203,4686762
14953,2,31,1154028
14953,3,3,6094939
14953,4,32,229267
14954,1,1193,4884275
14954,2,134,2030020
14954,3,2,209276
14954,4,45,304945
14955,1,2286,12195844
14955,2,39,1103883
14955,4,4,63570
14956,1,1595,8384885
14956,2,231,15269722
14956,3,1,34702
14956,4,35,1394857
14957,1,2213,7610992
14957,2,5,380250
14957,4,6,36277
14958,1,1130,8203945
14958,2,130,4719281
14959,1,1060,5852891
14959,2,77,1617066
14959,3,1,40486
14959,4,21,310394
14960,1,1635,12301000
14960,2,36,1124298
14960,4,8,182766
14961,1,787,4579020
14961,2,39,2099489
14961,4,27,117866
14962,1,922,5251147
14962,2,135,4141668
14962,4,38,1833101
14963,1,1775,6483141
14963,2,1,4920
14963,4,10,96100
14964,1,1375,5219168
14964,2,7,347582
14965,1,1485,4506799
14965,2,14,765314
14965,4,2,41928
14966,1,852,10586624
14966,2,314,44436963
14966,3,4,1027528
14966,4,125,6308187
14967,1,231,1731797
14967,2,23,774942
14967,4,16,169015
14968,1,591,7890799
14968,2,146,16410698
14968,3,7,2254285
14968,4,11,122447
14969,1,2886,11492288
14969,2,11,410323
14969,4,49,2773504
14970,1,1709,8828172
14970,2,115,1969372
14970,4,65,696342
14971,1,701,9527258
14971,2,258,33933960
14971,3,5,2286968
14971,4,36,1035259
14972,1,1423,7469949
14972,2,16,87420
14973,1,616,8761212
14973,2,148,9434860
14973,3,4,2367184
14973,4,65,2741854
14974,1,1969,6618606
14974,2,7,350482
14974,4,1,45759
14975,1,560,2684250
14975,2,59,2312431
14975,4,257,3488680
14976,1,1455,12465396
14976,2,93,4708390
14976,3,2,41312
14976,4,65,1614044
14977,1,390,2954829
14977,2,165,17212236
14977,4,61,823670
14978,1,1282,7059098
14978,2,49,3963403
14978,3,1,488261
14978,4,25,330952
14979,1,1661,10820921
14979,2,83,2754413
14979,4,57,537361
14980,1,2284,9883488
14980,2,51,1933282
14980,4,13,767233
14981,1,1897,16861049
14981,2,133,5677447
14981,4,62,1209988
14982,1,3185,11951166
14982,2,14,488104
14983,1,303,2990520
14983,2,93,6147405
14983,3,2,273066
14983,4,48,490889
14984,1,510,5098538
14984,2,269,32294258
14984,3,36,15750135
14984,4,119,1600216
14985,1,954,5276515
14985,2,87,3001662
14985,3,1,41312
14985,4,26,228219
14986,1,1523,8099911
14986,2,114,2643773
14986,4,9,103075
14987,1,3011,14500986
14987,2,63,939127
14987,3,1,77710
14987,4,33,236701
14988,1,2147,9607001
14988,2,112,4403656
14988,4,18,387892
14989,1,2249,8857317
14989,2,65,861366
14989,4,28,179820
14990,1,685,6797262
14990,2,49,1585248
14990,4,25,130140
14991,1,1460,7460672
14991,2,30,2745250
14991,4,2,26514
14992,1,547,10863997
14992,2,247,59033015
14992,3,7,3730706
14992,4,29,493348
14993,1,907,6875221
14993,2,65,4013969
14993,3,1,11262
14993,4,26,315301
14994,1,2793,11352326
14994,2,49,1666061
14994,4,77,636301
14995,1,1317,17452779
14995,2,206,26187992
14995,3,21,36429556
14995,4,83,1733055
14996,1,1190,9026490
14996,2,115,3539995
14996,3,3,107340
14996,4,19,1390102
14997,1,2178,11342679
14997,2,79,2152218
14997,4,42,715258
14998,1,2007,10701906
14998,2,74,4826862
14998,4,37,477846
14999,1,996,14697138
14999,2,436,111052465
14999,3,59,50998444
14999,4,51,1151155
15000,1,156,632616
15000,2,7,233263
15001,1,2774,9528754
15001,2,27,516229
15001,4,11,102380
15002,1,2069,10166186
15002,2,98,2401139
15002,3,1,3444
15002,4,68,713131
15003,1,1920,11240130
15003,2,77,1708593
15003,3,1,169471
15003,4,26,233834
15004,1,1851,9065083
15004,2,48,960634
15004,4,10,53630
15005,1,396,6023468
15005,2,58,2523376
15005,3,2,126536
15005,4,10,173066
15006,1,1950,8977046
15006,2,94,2348672
15006,3,1,194483
15006,4,56,309609
15007,1,1150,7441691
15007,2,74,5213036
15007,3,1,120252
15007,4,14,256992
15008,1,1705,9441277
15008,2,105,988463
15008,4,50,292634
15009,1,1376,7040910
15009,2,117,11320336
15009,3,1,5362
15009,4,1,147847
15010,1,1244,5245374
15010,2,12,788683
15010,3,2,119884
15010,4,1,15930
15011,1,2421,19528091
15011,2,18,712618
15012,1,2217,13217809
15012,2,47,2263406
15012,4,3,37235
15013,1,445,4254869
15013,2,140,11933759
15013,4,49,930844
15014,1,2045,10193914
15014,2,13,1703635
15015,1,530,6764480
15015,2,98,6644578
15015,3,3,109807
15015,4,61,1041118
15016,1,901,7043794
15016,2,28,570562
15017,1,1175,7496049
15017,2,22,867903
15017,4,36,225942
15018,1,2495,10744825
15018,2,18,209264
15018,4,2,66986
15019,1,4079,13766016
15019,2,45,704357
15019,4,31,279882
15020,1,1567,16180854
15020,2,142,7679998
15020,3,2,613691
15020,4,59,781537
15021,1,335,7769563
15021,2,350,111650930
15021,3,16,30149816
15021,4,48,1046414
15022,1,3657,13510073
15022,2,113,3488522
15022,4,13,206892
15023,1,2769,17158815
15023,2,140,7341981
15023,4,31,463675
15024,1,878,7800113
15024,2,270,22920495
15024,3,18,2221056
15024,4,36,341781
15025,1,676,7655279
15025,2,128,27458000
15025,3,1,493524
15025,4,32,767801
15026,1,2046,11910270
15026,2,198,5814297
15026,4,87,878935
15027,1,1165,4152574
15027,2,24,1568096
15027,4,2,68716
15028,1,451,8438583
15028,2,44,884329
15028,4,18,250425
15029,1,3426,15556450
15029,2,191,6026210
15029,3,2,393623
15029,4,58,851915
15030,1,191,1906089
15030,2,74,7341347
15030,3,2,53551
15030,4,197,4790496
15031,1,771,11549238
15031,2,237,33252223
15031,3,11,16534005
15031,4,110,2480187
15032,1,354,8838265
15032,2,90,14358583
15032,3,8,3345537
15032,4,93,2213855
15033,1,1780,11065569
15033,2,9,447840
15034,1,2159,13261868
15034,2,174,4069308
15034,3,3,143970
15034,4,78,2001799
15035,1,847,5981315
15035,2,84,5950447
15035,3,3,417478
15035,4,95,1222897
15036,1,2553,10963532
15036,2,68,3274362
15036,4,22,128179
15037,1,974,9844653
15037,2,85,2281936
15037,4,40,622146
15038,1,394,5288764
15038,2,195,36938706
15038,3,4,2141167
15038,4,126,53857371
15039,1,1434,8670462
15039,2,94,1282192
15039,4,18,187518
15040,1,15,54249
15040,2,2,415936
15040,4,2,164820
15041,1,204,6050972
15041,2,268,59728312
15041,3,6,886415
15041,4,119,4023640
15042,1,12,43157
15042,2,1,6757
15042,4,10,67331
15043,1,1503,9677377
15043,2,72,1600256
15043,4,25,126905
15044,1,584,6507082
15044,2,87,7642644
15044,3,2,804062
15044,4,42,515252
15045,1,172,751697
15045,2,8,219985
15045,4,7,170738
15046,1,254,7268686
15046,2,233,38639898
15046,4,35,2178203
15047,1,2567,12781406
15047,2,106,3309834
15047,3,1,8262
15047,4,17,293280
15048,1,15,218770
15048,2,2,180534
15049,1,521,7961757
15049,2,169,68779883
15049,3,57,21208631
15049,4,59,1159919
15050,1,754,3921859
15050,2,171,5862722
15050,3,1,394429
15050,4,47,1413343
15051,1,2281,8500914
15051,2,51,1576000
15051,4,53,496443
15052,1,1828,15406049
15052,2,466,110442195
15052,3,21,29096358
15052,4,25,1249593
15053,1,1311,9137223
15053,2,283,16020032
15053,4,78,1055478
15054,1,736,3161927
15054,2,30,904825
15054,4,32,205646
15055,1,102,4060136
15055,2,320,154343172
15055,3,5,4471887
15055,4,7,277561
15056,1,143,6987634
15056,2,405,123881476
15056,3,18,16800230
15056,4,32,763825
15057,1,1365,5466648
15057,2,5,199419
15057,4,1,22370
15058,1,1478,11982109
15058,2,88,2975456
15058,4,40,484685
15059,1,590,5197919
15059,2,331,52949031
15059,3,14,3595192
15059,4,119,2625219
15060,1,1876,6396510
15060,2,6,212508
15061,1,2002,10079119
15061,2,45,2114080
15061,4,8,186017
15062,1,1420,6704084
15062,2,18,335038
15062,4,13,59629
15063,1,421,5269979
15063,2,192,67695020
15063,3,6,199045
15063,4,37,2689860
15064,1,1043,12894822
15064,2,292,42684084
15064,3,1,64246
15064,4,80,2510607
15065,1,1133,3111844
15065,2,46,3491793
15065,3,1,80971
15065,4,61,509479
15066,1,2755,12835355
15066,2,113,3742395
15066,3,2,152235
15066,4,63,922309
15067,1,1544,11942732
15067,2,15,973862
15068,1,3245,13574812
15068,2,5,71737
15068,4,4,146702
15069,1,1998,7868723
15069,2,105,4936350
15069,4,40,727679
15070,1,394,3600864
15070,2,140,12037579
15070,4,37,592836
15071,1,540,9276232
15071,2,27,1947005
15071,4,5,165178
15072,1,1900,10220096
15072,2,34,1461438
15072,4,27,215392
15073,1,747,8154103
15073,2,395,42889552
15073,3,26,3043400
15073,4,91,2029659
15074,1,1408,5849839
15074,2,132,968186
15074,4,25,232336
15075,1,344,1306731
15075,2,23,603457
15075,3,1,20374
15075,4,49,312083
15076,1,326,2812109
15076,2,22,978547
15076,4,2,89984
15077,1,1614,9469622
15077,2,167,36569183
15077,3,1,259919
15077,4,44,1102112
15078,1,382,6550151
15078,2,64,34235257
15078,3,4,898483
15078,4,36,682103
15079,1,1233,8704156
15079,2,174,10146007
15079,3,4,1095240
15079,4,183,3095514
15080,1,1551,14011208
15080,2,24,1802830
15080,3,2,772651
15080,4,7,149179
15081,1,2590,15230182
15081,2,27,726563
15081,3,1,10301
15081,4,13,228414
15082,1,1793,8407958
15082,2,38,1869624
15082,3,1,51401
15082,4,8,45046
15083,1,2512,8589121
15083,2,26,754683
15084,1,1196,12202144
15084,2,197,4696546
15084,4,18,328097
15085,1,680,7831287
15085,2,41,934729
15085,4,36,241820
15086,1,1060,6412480
15086,2,270,13140296
15086,4,62,1215210
15087,1,3505,16474718
15087,2,14,461313
15087,4,5,32054
15088,1,795,8296571
15088,2,154,22464452
15088,3,2,85136
15088,4,94,1920894
15089,1,444,6878461
15089,2,213,37160956
15089,3,1,1694298
15089,4,62,1395657
15090,1,753,7892148
15090,2,118,6668437
15090,4,17,258751
15091,1,461,5769121
15091,2,417,42977493
15091,3,2,861661
15091,4,98,1725289
15092,1,1712,8768505
15092,2,108,2347738
15092,3,1,172844
15092,4,2,75733
15093,1,1920,11163736
15093,2,61,3633127
15094,1,1279,7454888
15094,2,108,4652804
15094,3,1,835886
15094,4,49,1144155
15095,1,2677,10677508
15095,2,46,1342962
15095,4,18,206010
15096,1,1967,11490349
15096,2,35,2204443
15096,4,1,55762
15097,1,701,10383230
15097,2,47,5904498
15097,4,22,448224
15098,1,1447,7467279
15098,2,30,548964
15098,4,96,686923
15099,1,1884,10586418
15099,2,71,2157493
15099,3,1,52545
15099,4,57,596240
15100,1,235,1266752
15100,2,13,582608
15100,4,5,91766
15101,1,2663,6556568
15101,2,22,758922
15101,4,6,148180
15102,1,357,4497246
15102,2,131,13759138
15102,3,2,221469
15102,4,18,237364
15103,1,1340,8002661
15103,2,192,6010734
15103,3,1,50568
15103,4,51,562854
15104,1,684,6790754
15104,2,41,1130404
15104,4,112,996818
15105,1,1874,8667216
15105,2,26,836677
15105,4,56,187529
15106,1,1472,8570897
15106,2,14,341957
15106,4,24,164856
15107,1,1311,5245651
15107,2,106,4640875
15107,4,70,551981
15108,1,324,1576749
15108,2,6,69159
15109,1,244,3367180
15109,2,136,15633452
15109,4,30,1872407
15110,1,1300,8216314
15110,2,238,15765086
15110,4,74,1372701
15111,1,1949,9847807
15111,2,154,1500196
15111,4,8,47599
15112,1,2613,11608887
15112,2,24,3977592
15113,1,2206,11130670
15113,2,14,730508
15113,4,6,106116
15114,1,2830,19883115
15114,2,131,10475144
15114,3,1,474520
15114,4,61,1019771
15115,1,1172,9780539
15115,2,188,15025290
15115,3,6,332412
15115,4,114,2552119
15116,1,2006,12529686
15116,2,33,4675115
15116,4,3,133065
15117,1,1452,6432798
15117,2,74,894703
15117,4,13,52839
15118,1,766,9505734
15118,2,69,5130514
15118,3,1,41229
15118,4,42,1012844
15119,1,1417,10355777
15119,2,314,45834036
15119,3,123,149206318
15119,4,90,1866987
15120,1,2670,16531351
15120,2,135,7048026
15120,4,90,1150298
15121,1,2505,15051827
15121,2,82,3555810
15121,4,23,156152
15122,1,1423,8578276
15122,2,37,598811
15122,4,1,7184
15123,1,2079,16305181
15123,2,196,6630829
15123,3,8,4751726
15123,4,134,1590864
15124,1,277,4279441
15124,2,392,54202841
15124,3,3,753242
