고객번호,분기,구매횟수,총구매액
13613,15_2,73,3520529
13613,15_3,140,9353863
13613,15_4,105,3751602
13614,14_1,325,1814372
13614,14_2,268,1546639
13614,14_3,311,1950525
13614,14_4,275,1500118
13614,15_1,280,1731264
13614,15_2,321,2409017
13614,15_3,335,2875879
13614,15_4,349,1713488
13615,14_1,178,2713520
13615,14_2,120,1658349
13615,14_3,199,2534712
13615,14_4,194,3079414
13615,15_1,302,4370917
13615,15_2,245,2283776
13615,15_3,205,3715161
13615,15_4,246,2406712
13616,14_1,422,2328313
13616,14_2,483,2809289
13616,14_3,332,2409683
13616,14_4,353,1834812
13616,15_1,306,2202584
13616,15_2,298,1832935
13616,15_3,320,2323547
13616,15_4,276,1137369
13617,14_1,2,317849
13617,14_3,5,474554
13617,14_4,4,576442
13617,15_1,5,375517
13617,15_2,1,73992
13617,15_3,2,101360
13617,15_4,8,52673
13618,14_1,364,2156749
13618,14_2,275,1820477
13618,14_3,329,2394272
13618,14_4,313,1655673
13618,15_1,392,5347753
13618,15_2,350,2158062
13618,15_3,377,2689790
13618,15_4,206,1214225
13619,14_1,181,1132869
13619,14_2,168,1673486
13619,14_3,107,1095111
13619,14_4,78,528250
13619,15_1,93,1270348
13619,15_2,131,1336019
13619,15_3,141,1533726
13619,15_4,89,665331
13620,14_1,148,2999986
13620,14_2,205,4371812
13620,14_3,143,2352468
13620,14_4,202,6680014
13620,15_1,182,3359748
13620,15_2,133,2204442
13620,15_3,74,741446
13620,15_4,13,201685
13621,14_1,10,937037
13621,14_2,80,6131658
13621,14_3,87,10585836
13621,14_4,89,6912411
13621,15_1,54,3786573
13621,15_2,110,5816528
13621,15_3,66,2263497
13621,15_4,63,4006145
13622,14_1,209,1018476
13622,14_2,242,944739
13622,14_3,255,1459984
13622,14_4,312,1287824
13622,15_1,265,1450488
13622,15_2,358,2208927
13622,15_3,259,1431631
13622,15_4,273,1126613
13623,14_2,5,839108
13623,14_3,8,1022240
13623,14_4,215,1252729
13623,15_1,444,2540690
13623,15_2,513,2987444
13623,15_3,345,1945850
13623,15_4,512,1833999
13624,14_1,94,670799
13624,14_2,163,1156370
13624,14_3,146,682170
13624,14_4,153,745553
13624,15_1,202,892407
13624,15_2,229,646487
13624,15_3,209,956029
13624,15_4,159,393907
13625,14_1,333,1103058
13625,14_2,406,1361153
13625,14_3,412,1868314
13625,14_4,436,1353190
13625,15_1,415,1892761
13625,15_2,422,1606937
13625,15_3,406,1717060
13625,15_4,392,1416750
13626,14_1,43,2120052
13626,14_2,38,6377655
13626,14_3,35,2972357
13626,14_4,64,5899147
13626,15_1,53,3585314
13626,15_2,70,5959314
13626,15_3,69,6803730
13626,15_4,69,7935469
13627,14_1,226,10480230
13627,14_2,298,2958274
13627,14_3,311,2877963
13627,14_4,253,3072791
13627,15_1,215,5863595
13627,15_2,216,2647473
13627,15_3,259,4364688
13627,15_4,214,1989809
13628,14_1,194,737585
13628,14_2,237,1127562
13628,14_3,220,1201422
13628,14_4,251,896552
13628,15_1,227,1027525
13628,15_2,164,850453
13628,15_3,139,848748
13628,15_4,138,514335
13629,14_1,330,2233503
13629,14_2,311,2220591
13629,14_3,288,2190632
13629,14_4,234,1217628
13629,15_1,451,2371829
13629,15_2,383,3032908
13629,15_3,369,3676879
13629,15_4,349,2509392
13630,14_1,204,1047950
13630,14_2,274,1370049
13630,14_3,213,1171521
13630,14_4,259,1147579
13630,15_1,247,1427669
13630,15_2,241,1228347
13630,15_3,201,921812
13630,15_4,179,660220
13631,14_1,93,403106
13631,14_2,94,533672
13631,14_3,103,718534
13631,14_4,116,692449
13631,15_1,143,680329
13631,15_2,192,1267834
13631,15_3,186,1157456
13631,15_4,171,845412
13632,14_1,226,4773497
13632,14_2,257,5866088
13632,14_3,146,2546442
13632,14_4,228,2259357
13632,15_1,168,4346567
13632,15_2,341,5248270
13632,15_3,248,3619389
13632,15_4,204,3030733
13633,14_1,123,10511894
13633,14_2,207,17436309
13633,14_3,129,6126845
13633,14_4,161,19741171
13633,15_1,134,33667058
13633,15_2,92,15280943
13633,15_3,51,1688904
13633,15_4,42,2235187
13634,14_1,41,1174718
13634,14_2,97,1312784
13634,14_3,105,1576345
13634,14_4,86,464172
13634,15_1,125,968219
13634,15_2,231,2586599
13634,15_3,285,2787835
13634,15_4,274,2005745
13635,14_1,142,719450
13635,14_2,68,2479034
13635,14_3,31,469554
13635,14_4,36,1465281
13635,15_1,36,1409089
13635,15_2,49,2208806
13635,15_3,41,545204
13635,15_4,48,628906
13636,14_1,369,1768717
13636,14_2,388,1379835
13636,14_3,354,1607905
13636,14_4,293,1046626
13636,15_1,320,2237670
13636,15_2,334,1532108
13636,15_3,331,2109526
13636,15_4,346,1285012
13637,14_1,168,1169998
13637,14_2,213,1598087
13637,14_3,192,1445552
13637,14_4,180,1129841
13637,15_1,169,1170006
13637,15_2,245,1640530
13637,15_3,175,1063851
13637,15_4,189,1118549
13638,14_1,197,1788535
13638,14_2,230,1598332
13638,14_3,222,1180525
13638,14_4,253,1290706
13638,15_1,347,2321952
13638,15_2,281,1189578
13638,15_3,278,1660338
13638,15_4,277,2502020
13639,14_1,186,1489829
13639,14_2,179,1403587
13639,14_3,127,1241958
13639,14_4,164,1088133
13639,15_1,133,795724
13639,15_2,132,978858
13639,15_3,178,2897314
13639,15_4,123,2995384
13640,14_1,147,644634
13640,14_2,112,605215
13640,14_3,191,1323646
13640,14_4,293,1715598
13640,15_1,362,2026924
13640,15_2,348,1985151
13640,15_3,245,1723418
13640,15_4,202,984775
13641,14_1,190,2408166
13641,14_2,247,2838842
13641,14_3,274,4374563
13641,14_4,266,2611146
13641,15_1,299,2753234
13641,15_2,283,3109142
13641,15_3,286,3059576
13641,15_4,255,2230942
13642,14_1,222,814726
13642,14_2,206,1878237
13642,14_3,163,978675
13642,14_4,202,760931
13642,15_1,232,932743
13642,15_2,295,1487874
13642,15_3,286,1546696
13642,15_4,321,1386518
13643,15_1,17,235198
13643,15_2,53,373749
13643,15_3,61,316739
13643,15_4,53,276012
13644,14_1,79,373561
13644,14_2,3,4811
13644,14_3,147,987731
13644,14_4,105,759469
13644,15_1,143,1047081
13644,15_2,176,1196612
13644,15_3,231,1634265
13644,15_4,169,818311
13645,14_1,539,2111029
13645,14_2,452,1746294
13645,14_3,466,1959153
13645,14_4,476,1515940
13645,15_1,493,1966487
13645,15_2,468,1621240
13645,15_3,425,1709278
13645,15_4,254,817515
13646,14_1,181,1945744
13646,14_2,166,1219712
13646,14_3,238,1742463
13646,14_4,225,1165405
13646,15_1,211,1464241
13646,15_2,201,1324817
13646,15_3,236,3066075
13646,15_4,192,1149500
13647,14_1,120,12597295
13647,14_2,96,12137430
13647,14_3,82,5284313
13647,14_4,208,5944824
13647,15_1,215,7318994
13647,15_2,180,10598943
13647,15_3,96,7065295
13647,15_4,112,3654408
13648,14_1,82,14869369
13648,14_2,129,15422041
13648,14_3,103,11913841
13648,14_4,59,8022715
13648,15_1,90,16968677
13648,15_2,118,23691823
13648,15_3,117,21764577
13648,15_4,112,16516548
13649,14_1,143,13423256
13649,14_2,149,17612771
13649,14_3,74,19492877
13649,14_4,100,7827134
13649,15_1,135,18200856
13649,15_2,97,9780029
13649,15_3,131,10124562
13649,15_4,146,35320913
13650,14_1,130,2617951
13650,14_2,132,5042360
13650,14_3,112,3095288
13650,14_4,100,1932463
13650,15_1,81,1735484
13650,15_2,107,3105546
13650,15_3,138,2376806
13650,15_4,85,1216258
13651,14_1,191,5640317
13651,14_2,177,3334085
13651,14_3,204,4203023
13651,14_4,171,4908450
13651,15_1,171,4530302
13651,15_2,146,4284227
13651,15_3,132,5501127
13651,15_4,92,3057251
13652,14_1,229,2822631
13652,14_2,287,2036302
13652,14_3,262,2398675
13652,14_4,266,2191931
13652,15_1,263,2127333
13652,15_2,297,2478319
13652,15_3,235,3720641
13652,15_4,282,1849999
13653,14_1,86,581669
13653,14_2,95,1544718
13653,14_3,118,1054632
13653,14_4,109,845574
13653,15_1,149,1363987
13653,15_2,178,1493447
13653,15_3,172,1624025
13653,15_4,182,1320738
13654,14_1,116,14804773
13654,14_2,59,7621823
13654,14_3,176,13869690
13654,14_4,96,3521451
13654,15_1,59,3929361
13654,15_2,136,4078969
13654,15_3,198,8371396
13654,15_4,201,7407323
13655,14_1,135,2183131
13655,14_2,116,4657011
13655,14_3,128,2750137
13655,14_4,109,3225291
13655,15_1,144,7482342
13655,15_2,215,2601669
13655,15_3,145,1845301
13655,15_4,177,8832589
13656,14_1,42,1314909
13656,14_2,32,1202965
13656,14_3,70,1247588
13656,14_4,68,1518987
13656,15_1,42,1395905
13656,15_2,86,2528201
13656,15_3,67,1353987
13656,15_4,69,1578599
13657,14_1,115,745803
13657,14_2,204,2015392
13657,14_3,197,1237154
13657,14_4,244,1603284
13657,15_1,255,1382888
13657,15_2,318,1658476
13657,15_3,324,3906043
13657,15_4,273,1897720
13658,14_1,312,17184407
13658,14_2,234,12621742
13658,14_3,198,9804518
13658,14_4,124,8458167
13658,15_1,176,23162298
13658,15_2,172,23917263
13658,15_3,203,33120072
13658,15_4,251,24365279
13659,14_1,294,3578407
13659,14_2,283,3190955
13659,14_3,267,3213245
13659,14_4,269,2247027
13659,15_1,294,2612543
13659,15_2,287,3187609
13659,15_3,218,2330419
13659,15_4,157,1216293
13660,14_1,211,1337634
13660,14_2,342,3011029
13660,14_3,205,1926538
13660,14_4,246,1833674
13660,15_1,228,1774338
13660,15_2,264,1905752
13660,15_3,233,2004207
13660,15_4,167,1313325
13661,14_1,238,1903497
13661,14_2,422,2473695
13661,14_3,407,2203926
13661,14_4,288,1783212
13661,15_1,382,6750899
13661,15_2,346,13868247
13661,15_3,265,13938322
13661,15_4,300,9246285
13662,14_1,67,4765439
13662,14_2,107,26682247
13662,14_3,95,10733037
13662,14_4,57,9448398
13662,15_1,56,17706840
13662,15_2,96,33062234
13662,15_3,71,6943245
13662,15_4,65,24637633
13663,14_1,214,1024710
13663,14_2,251,1207209
13663,14_3,346,1889125
13663,14_4,278,1031363
13663,15_1,250,1281369
13663,15_2,344,1692219
13663,15_3,224,1229470
13663,15_4,225,936688
13664,14_1,90,3382697
13664,14_2,117,7940787
13664,14_3,89,7929350
13664,14_4,121,9969070
13664,15_1,65,12654318
13664,15_2,118,8149467
13664,15_3,102,5282275
13664,15_4,132,10367761
13665,14_1,222,1952313
13665,14_2,249,2594245
13665,14_3,199,2242482
13665,14_4,209,2415675
13665,15_1,307,3647723
13665,15_2,241,2666862
13665,15_3,279,3436171
13665,15_4,259,2321172
13666,14_1,69,513350
13666,14_2,113,621538
13666,14_3,169,1205429
13666,14_4,169,1007985
13666,15_1,155,1209610
13666,15_2,165,1222071
13666,15_3,120,1803298
13666,15_4,88,1073748
13667,14_1,169,1475665
13667,14_2,249,2327628
13667,14_3,177,1530743
13667,14_4,198,1508326
13667,15_1,176,1746765
13667,15_2,190,1793945
13667,15_3,140,1097549
13667,15_4,239,2061836
13668,14_1,154,1314635
13668,14_2,330,2606186
13668,14_3,284,2449862
13668,14_4,363,2413948
13668,15_1,294,2225791
13668,15_2,324,2326277
13668,15_3,412,3335137
13668,15_4,315,2219920
13669,14_1,101,6450752
13669,14_2,62,1788880
13669,14_3,100,2257348
13669,14_4,134,8545795
13669,15_1,84,6365567
13669,15_2,109,2621828
13669,15_3,42,1635732
13669,15_4,4,333593
13670,14_1,266,14904631
13670,14_2,239,10308742
13670,14_3,187,5209997
13670,14_4,78,370795
13670,15_1,22,155068
13670,15_2,14,110956
13670,15_3,12,240708
13670,15_4,11,77088
13671,14_1,165,780453
13671,14_2,229,1295603
13671,14_3,217,1288654
13671,14_4,170,882804
13671,15_1,186,1109650
13671,15_2,163,987743
13671,15_3,212,1456031
13671,15_4,154,823146
13672,14_1,184,1188744
13672,14_2,301,2680852
13672,14_3,205,1605054
13672,14_4,290,2814914
13672,15_1,185,2019524
13672,15_2,123,1051050
13672,15_3,116,1690099
13672,15_4,82,1286725
13673,14_1,101,1074363
13673,14_2,87,1940011
13673,14_3,154,1201581
13673,14_4,138,1008597
13673,15_1,131,906202
13673,15_2,143,1364566
13673,15_3,131,696502
13673,15_4,66,674244
13674,14_1,306,1709750
13674,14_2,253,1502918
13674,14_3,195,1429841
13674,14_4,144,712632
13674,15_1,256,1313990
13674,15_2,119,946420
13674,15_3,131,906014
13674,15_4,65,326202
13675,14_1,433,887854
13675,14_2,375,780896
13675,14_3,394,898541
13675,14_4,332,583637
13675,15_1,390,810323
13675,15_2,440,885689
13675,15_3,386,826200
13675,15_4,403,629964
13676,14_1,250,1447196
13676,14_2,202,1250554
13676,14_3,201,1733239
13676,14_4,208,1444132
13676,15_1,226,1536642
13676,15_2,221,1645893
13676,15_3,50,307042
13676,15_4,152,1226729
13677,14_1,112,4521063
13677,14_2,110,7204499
13677,14_3,45,1075807
13677,14_4,160,17777076
13677,15_1,157,4570094
13677,15_2,147,4096023
13677,15_3,147,5709673
13677,15_4,128,26121308
13678,14_1,252,1306846
13678,14_2,277,1700410
13678,14_3,249,1264774
13678,14_4,220,1595638
13678,15_1,198,1637606
13678,15_2,201,1860650
13678,15_3,194,1158774
13678,15_4,115,1250151
13679,14_1,190,3023195
13679,14_2,186,4912402
13679,14_3,156,3171110
13679,14_4,127,1295378
13679,15_1,107,1798771
13679,15_2,128,1813446
13679,15_3,107,2643801
13679,15_4,114,1013812
13680,14_1,63,791080
13680,14_2,109,789424
13680,14_3,124,750176
13680,14_4,105,647998
13680,15_1,103,823736
13680,15_2,178,2379514
13680,15_3,108,1240889
13680,15_4,32,147623
13681,14_1,112,1747999
13681,14_2,140,1532034
13681,14_3,144,2413741
13681,14_4,151,1607782
13681,15_1,161,2655479
13681,15_2,197,2449430
13681,15_3,184,2455059
13681,15_4,138,1485423
13682,14_1,192,2052769
13682,14_2,178,1155397
13682,14_3,168,669394
13682,14_4,92,403505
13682,15_1,75,633318
13682,15_2,122,1195638
13682,15_3,115,594466
13682,15_4,189,1356357
13683,14_1,166,879841
13683,14_2,209,1024835
13683,14_3,188,1313029
13683,14_4,172,1224020
13683,15_1,185,1185743
13683,15_2,242,1962005
13683,15_3,185,1139374
13683,15_4,182,864401
13684,14_1,147,1168982
13684,14_2,121,2014601
13684,14_3,148,1174031
13684,14_4,191,1980025
13684,15_1,256,2591557
13684,15_2,291,3036380
13684,15_3,287,2571379
13684,15_4,187,1987566
13685,14_1,260,1810374
13685,14_2,278,1527316
13685,14_3,311,1898911
13685,14_4,333,1719318
13685,15_1,351,2231730
13685,15_2,310,1929732
13685,15_3,271,2850367
13685,15_4,255,1223482
13686,14_1,75,3148819
13686,14_2,142,3677935
13686,14_3,108,4450229
13686,14_4,109,2854150
13686,15_1,62,2385426
13686,15_2,103,2670729
13686,15_3,89,1580050
13686,15_4,54,816247
13687,14_1,227,1534304
13687,14_2,175,1205272
13687,14_3,245,2261609
13687,14_4,305,2109747
13687,15_1,279,2217962
13687,15_2,252,2429787
13687,15_3,300,3263318
13687,15_4,337,2016483
13688,14_1,74,5558350
13688,14_2,61,2652007
13688,14_3,87,3598823
13688,14_4,166,14118561
13688,15_1,169,7227027
13688,15_2,138,5427574
13688,15_3,106,5007098
13688,15_4,116,8389852
13689,14_1,221,1863414
13689,14_2,350,3158499
13689,14_3,341,2591060
13689,14_4,277,1691233
13689,15_1,254,1587186
13689,15_2,328,2493416
13689,15_3,336,2426816
13689,15_4,363,1777792
13690,14_1,247,4173569
13690,14_2,273,4142490
13690,14_3,113,2408634
13690,14_4,104,1635649
13690,15_1,98,1592277
13690,15_2,93,2477267
13690,15_3,119,2104858
13690,15_4,112,1718480
13691,14_1,223,1540864
13691,14_2,212,1401195
13691,14_3,214,1649123
13691,14_4,225,1456886
13691,15_1,211,1780710
13691,15_2,157,1151599
13691,15_3,200,1781903
13691,15_4,158,991795
13692,14_1,113,2689842
13692,14_2,45,862419
13692,14_3,125,2120553
13692,14_4,154,2506306
13692,15_1,191,2937171
13692,15_2,86,2707015
13692,15_3,57,1054239
13692,15_4,73,1597457
13693,14_1,127,589643
13693,14_2,111,706807
13693,14_3,194,940057
13693,14_4,164,859236
13693,15_1,214,832893
13693,15_2,230,681795
13693,15_3,235,694974
13693,15_4,168,452989
13694,14_1,283,2789746
13694,14_2,320,6892538
13694,14_3,183,3258767
13694,14_4,153,7921184
13694,15_1,251,9668825
13694,15_2,153,7958949
13694,15_3,107,5782646
13694,15_4,86,3851426
13695,14_1,45,344476
13695,14_2,79,615848
13695,14_3,126,1002086
13695,14_4,133,976110
13695,15_1,39,813631
13695,15_2,32,856447
13695,15_3,35,233746
13695,15_4,18,202616
13696,14_1,202,2358546
13696,14_2,189,3020324
13696,14_3,164,2785054
13696,14_4,126,7158244
13696,15_1,194,3523280
13696,15_2,135,2283775
13696,15_3,125,3538321
13696,15_4,100,5195766
13697,14_1,140,1119260
13697,14_2,175,1763288
13697,14_3,146,2295013
13697,14_4,108,1327718
13697,15_1,115,1246298
13697,15_2,145,1635707
13697,15_3,147,1663636
13697,15_4,105,899951
13698,14_1,70,5569415
13698,14_2,143,10462019
13698,14_3,89,10578924
13698,14_4,108,42930634
13698,15_1,146,21070006
13698,15_2,89,10620576
13698,15_3,74,4147022
13698,15_4,87,5813618
13699,14_1,75,2184054
13699,14_2,135,3621827
13699,14_3,139,2768099
13699,14_4,228,3930774
13699,15_1,131,2393382
13699,15_2,69,1825675
13699,15_3,87,2047228
13699,15_4,89,1310077
13700,14_1,166,738367
13700,14_2,240,1307872
13700,14_3,189,1066874
13700,14_4,139,905655
13700,15_1,194,1139129
13700,15_2,335,1541528
13700,15_3,362,1586909
13700,15_4,347,1109028
13701,14_1,244,789619
13701,14_2,305,1094490
13701,14_3,277,1695591
13701,14_4,264,763185
13701,15_1,231,658826
13701,15_2,380,1322316
13701,15_3,423,1765525
13701,15_4,324,1720400
13702,14_1,189,1679046
13702,14_2,136,1229582
13702,14_3,162,2282557
13702,14_4,158,1457944
13702,15_1,194,2538843
13702,15_2,115,1360317
13702,15_3,139,1587034
13702,15_4,132,1071973
13703,14_3,53,347284
13703,14_4,187,1031225
13703,15_1,182,1517714
13703,15_2,237,1650283
13703,15_3,181,1374822
13703,15_4,213,1160562
13704,14_1,148,1497358
13704,14_2,196,2338911
13704,14_3,165,1786831
13704,14_4,152,2260646
13704,15_1,149,1564496
13704,15_2,78,679669
13704,15_3,167,1535794
13704,15_4,200,1292650
13705,14_1,94,761218
13705,14_2,63,943747
13705,14_3,185,2832576
13705,14_4,160,1697914
13705,15_1,123,1354261
13705,15_2,137,2011200
13705,15_3,74,1246821
13705,15_4,70,615884
13706,14_1,47,876399
13706,14_2,84,1067252
13706,14_3,103,457327
13706,14_4,173,776632
13706,15_1,163,1788310
13706,15_2,175,1052338
13706,15_3,237,1678869
13706,15_4,201,2179794
13707,14_1,167,7244747
13707,14_2,112,4464272
13707,14_3,135,6230536
13707,14_4,146,3191860
13707,15_1,159,5670140
13707,15_2,115,3468279
13707,15_3,149,2655858
13707,15_4,84,2605968
13708,14_1,280,1773208
13708,14_2,316,2063027
13708,14_3,358,2417398
13708,14_4,267,1568915
13708,15_1,277,2131078
13708,15_2,313,2156536
13708,15_3,186,1945054
13708,15_4,308,2781728
13709,14_1,143,1549390
13709,14_2,96,531683
13709,14_3,191,991489
13709,14_4,200,1054396
13709,15_1,284,1680472
13709,15_2,301,1499222
13709,15_3,289,1528400
13709,15_4,209,943277
13710,14_1,71,15950080
13710,14_2,89,20884997
13710,14_3,112,7072731
13710,14_4,132,5073511
13710,15_1,175,16950810
13710,15_2,173,11239735
13710,15_3,176,16714499
13710,15_4,123,2233554
13711,14_1,100,1321585
13711,14_2,98,1075366
13711,14_3,111,1046645
13711,14_4,78,913306
13711,15_1,150,1579124
13711,15_2,181,2043259
13711,15_3,177,4099555
13711,15_4,153,3152276
13712,14_1,145,445238
13712,14_2,155,499838
13712,14_3,306,1158477
13712,14_4,294,1232488
13712,15_1,355,1575755
13712,15_2,334,1368203
13712,15_3,274,1170600
13712,15_4,207,592983
13713,14_1,156,4104404
13713,14_2,158,4683236
13713,14_3,114,3970584
13713,14_4,76,1933634
13713,15_1,112,3122998
13713,15_2,101,3360953
13713,15_3,100,11555141
13713,15_4,81,4551678
13714,14_1,145,1053056
13714,14_2,206,1245286
13714,14_3,341,1983177
13714,14_4,356,1599877
13714,15_1,417,2622571
13714,15_2,439,2744460
13714,15_3,321,2050278
13714,15_4,299,1393486
13715,14_1,90,547465
13715,14_2,63,335486
13715,14_3,84,1043213
13715,14_4,125,900592
13715,15_1,180,1097915
13715,15_2,114,890495
13715,15_3,133,1029369
13715,15_4,121,804519
13716,14_1,111,3473416
13716,14_2,174,7856305
13716,14_3,97,6126265
13716,14_4,88,2742004
13716,15_1,60,2805419
13716,15_2,37,2409025
13716,15_3,72,6258026
13716,15_4,82,4711583
13717,14_1,103,561418
13717,14_2,112,854504
13717,14_3,132,1110311
13717,14_4,193,1272437
13717,15_1,121,938317
13717,15_2,143,1388400
13717,15_3,113,875712
13717,15_4,162,1106212
13718,14_1,350,1239066
13718,14_2,394,1866135
13718,14_3,339,1474840
13718,14_4,309,1094204
13718,15_1,301,1197213
13718,15_2,350,1490945
13718,15_3,311,1624744
13718,15_4,333,1069516
13719,14_3,12,75133
13719,14_4,72,326712
13719,15_1,97,759240
13719,15_2,138,1732271
13719,15_3,117,1687358
13719,15_4,195,2407277
13720,14_1,222,840777
13720,14_2,298,1134955
13720,14_3,218,857537
13720,14_4,208,1811765
13720,15_1,254,1034167
13720,15_2,271,1260848
13720,15_3,282,1298619
13720,15_4,293,1005967
13721,14_1,317,2605407
13721,14_2,250,2909110
13721,14_3,276,2967675
13721,14_4,278,2928859
13721,15_1,312,5332592
13721,15_2,257,3523999
13721,15_3,330,4243758
13721,15_4,234,2028672
13722,14_1,234,1226677
13722,14_2,221,1130912
13722,14_3,251,1582675
13722,14_4,193,1198924
13722,15_1,145,1257173
13722,15_2,218,1912267
13722,15_3,244,2428040
13722,15_4,196,1613006
13723,14_1,196,6109624
13723,14_2,152,10081615
13723,14_3,88,9643032
13723,14_4,131,6558263
13723,15_1,116,5113131
13723,15_2,87,3252523
13723,15_3,98,3143953
13723,15_4,53,3986393
13724,14_1,52,1473356
13724,14_2,102,5092036
13724,14_3,119,4502368
13724,14_4,120,2543129
13724,15_1,104,2587253
13724,15_2,194,4939996
13724,15_3,182,3646780
13724,15_4,119,3967284
13725,14_1,137,1448590
13725,14_2,127,1243406
13725,14_3,92,1144958
13725,14_4,116,1043452
13725,15_1,84,691855
13725,15_2,89,1609283
13725,15_3,156,2015336
13725,15_4,131,1140984
13726,14_1,174,18499188
13726,14_2,117,16164483
13726,14_3,24,1734199
13726,14_4,39,1387037
13726,15_1,63,7346390
13726,15_2,142,23891232
13726,15_3,130,5708177
